,Name,Type,Address,Built,Room Type,Bath,Sqft,Price,Number of Schools,Average School Rating,Median Rental Price,Median Listing Price,Community Features,Unit Features,url
28,The Central,Apartment,"2203 E Union St, Seattle, WA 98122",2016,2-bedroom,1.0,784.0,2375.0,6,4.0,2650.0,684990.0,"['16-Foot Ceilings*', '24 Hour Availability', 'BBQ/Picnic Area', 'Balcony', 'Barbecue Area', 'Barbecue/Grill', 'Bike Racks', 'Bike Storage', 'Cable Ready', 'Car Wash Area', 'Cats Allowed', 'Clubhouse', 'Coffee Bar', 'Commercial-style Sinks with Pull-Down Faucets', 'Composting', 'Concrete Flooring*', 'Controlled Access', 'Deck', 'Den', 'Disposal Chutes', 'Dogs Allowed', 'Double Pane Windows', 'Dry Cleaning Service', 'Elevator', 'Enclosed Parking Garage', 'Energy Star Stainless Steel Appliances', 'Freezer', 'Gated', 'Grill', 'Guest Apartment', 'Hardwood Floors', 'Heating', 'High Speed Internet Access', 'Ice Maker', 'In-House Guided Fitness Classes', 'Kitchen', 'Lounge', 'Maintenance on site', 'On-Site Retail', 'On-Site Shopping', 'Online Services', 'Online Services', 'Oven', 'Package Receiving', 'Package Service', 'Patio', 'Pet Washing Station', 'Pet Washing Station', 'Planned Social Activities', 'Property Manager on Site', 'Range', 'Recycling', 'Recycling', 'Renters Insurance Program', 'Rooftop Lounge', 'Satellite TV', 'Smoke Free', 'Sprinkler System', 'Stainless Steel Appliances', 'Stone-style, Hard-surface Counters', 'Storage Space', 'Storage Units', 'Trash Compactor', 'Tub/Shower', 'Vaulted Ceiling', 'Video Patrol', 'Views', 'Vinyl Flooring', 'Walk-In Closets', 'Washer/Dryer', 'Washer/Dryer', 'Wheelchair Accessible (Rooms)', 'Wi-Fi', 'WiFi Common Areas', 'Wood Plank Floors']","['Cable or Satellite TV', 'Disability Access', 'Dishwasher', 'Disposal', 'Dryer', 'Garage', 'Microwave', 'Patio/Balcony', 'Refrigerator', 'View', 'Window Coverings']",https://www.realtor.com/realestateandhomes-detail/2203-E-Union-St_Seattle_WA_98122_M21741-76390
29,,Apartment,"4437 Greenwood Ave N 4437 Greenwood Ave N, Seattle, WA 98103",1912,2-bedroom,1.0,1090.0,2695.0,5,8.0,2650.0,684990.0,"['Cats Allowed', '']","['Dishwasher', 'Refrigerator']",https://www.realtor.com/realestateandhomes-detail/4437-Greenwood-Ave-N_Seattle_WA_98103_M13963-29571
30,,Apartment,"4437 Greenwood Ave N 4437 Greenwood Ave N, Seattle, WA 98103",1912,2-bedroom,1.0,1400.0,3195.0,5,8.0,2650.0,684990.0,"['Cats Allowed', '']","['Dishwasher', 'Refrigerator']",https://www.realtor.com/realestateandhomes-detail/4437-Greenwood-Ave-N_Seattle_WA_98103_M13963-29571
31,Fountain Court,Apartment,"2400 4th Ave, Seattle, WA 98121",1999,studio,1.0,480.0,1722.0,4,6.25,2650.0,684990.0,"['24 Hour Availability', '24 hr Swimming pool, jacuzzi, exercise room', 'Alarm', 'All the best highrise amenities', 'Balcony', 'Beautiful city views', 'Carpet', 'Cats Allowed', 'Ceiling Fans', 'Clubhouse', 'Controlled access parking garage', 'Courtesy Patrol', 'Dogs Under 40 Pounds Allowed', 'Elevator', 'Fitness Center', 'Gated', 'Guest Suite accommodations', 'Laundry Facilities', 'Maintenance on site', 'Package Service', 'Patio', 'Pool', 'Small Dogs Allowed', 'Spa', 'Storage Space', 'Storage Units', 'Studios, one & two bedroom apartments', 'Sundeck', 'Vaulted Ceiling', 'Walk-In Closets', 'Washer/Dryer', 'Wheelchair Accessible (Rooms)']","['Ceiling Fan', 'Disability Access', 'Dishwasher', 'Disposal', 'Dryer', 'Garage', 'Microwave', 'Patio/Balcony', 'Refrigerator', 'View', 'Washer/Dryer hookup', 'Window Coverings']",https://www.realtor.com/realestateandhomes-detail/2400-4th-Ave_Seattle_WA_98121_M17085-45806
32,Fountain Court,Apartment,"2400 4th Ave, Seattle, WA 98121",1999,studio,1.0,623.0,1893.0,4,6.25,2650.0,684990.0,"['24 Hour Availability', '24 hr Swimming pool, jacuzzi, exercise room', 'Alarm', 'All the best highrise amenities', 'Balcony', 'Beautiful city views', 'Carpet', 'Cats Allowed', 'Ceiling Fans', 'Clubhouse', 'Controlled access parking garage', 'Courtesy Patrol', 'Dogs Under 40 Pounds Allowed', 'Elevator', 'Fitness Center', 'Gated', 'Guest Suite accommodations', 'Laundry Facilities', 'Maintenance on site', 'Package Service', 'Patio', 'Pool', 'Small Dogs Allowed', 'Spa', 'Storage Space', 'Storage Units', 'Studios, one & two bedroom apartments', 'Sundeck', 'Vaulted Ceiling', 'Walk-In Closets', 'Washer/Dryer', 'Wheelchair Accessible (Rooms)']","['Ceiling Fan', 'Disability Access', 'Dishwasher', 'Disposal', 'Dryer', 'Garage', 'Microwave', 'Patio/Balcony', 'Refrigerator', 'View', 'Washer/Dryer hookup', 'Window Coverings']",https://www.realtor.com/realestateandhomes-detail/2400-4th-Ave_Seattle_WA_98121_M17085-45806
33,Fountain Court,Apartment,"2400 4th Ave, Seattle, WA 98121",1999,1-bedroom,1.0,707.0,1881.0,4,6.25,2650.0,684990.0,"['24 Hour Availability', '24 hr Swimming pool, jacuzzi, exercise room', 'Alarm', 'All the best highrise amenities', 'Balcony', 'Beautiful city views', 'Carpet', 'Cats Allowed', 'Ceiling Fans', 'Clubhouse', 'Controlled access parking garage', 'Courtesy Patrol', 'Dogs Under 40 Pounds Allowed', 'Elevator', 'Fitness Center', 'Gated', 'Guest Suite accommodations', 'Laundry Facilities', 'Maintenance on site', 'Package Service', 'Patio', 'Pool', 'Small Dogs Allowed', 'Spa', 'Storage Space', 'Storage Units', 'Studios, one & two bedroom apartments', 'Sundeck', 'Vaulted Ceiling', 'Walk-In Closets', 'Washer/Dryer', 'Wheelchair Accessible (Rooms)']","['Ceiling Fan', 'Disability Access', 'Dishwasher', 'Disposal', 'Dryer', 'Garage', 'Microwave', 'Patio/Balcony', 'Refrigerator', 'View', 'Washer/Dryer hookup', 'Window Coverings']",https://www.realtor.com/realestateandhomes-detail/2400-4th-Ave_Seattle_WA_98121_M17085-45806
34,,Apartment,"317 NW 41st Street 317 NW 41st St, Seattle, WA 98107",,1-bedroom,1.0,723.0,1795.0,4,8.0,2650.0,684990.0,"['Cats Allowed', '']",,https://www.realtor.com/realestateandhomes-detail/317-NW-41st-St_Seattle_WA_98107_M10916-48420
35,,Apartment,"224 Harvard Ave. E. 224 Harvard Ave E, Seattle, WA 98102",1964,1-bedroom,1.0,475.0,1350.0,3,3.33,2650.0,684990.0,"['Cats Allowed', '']","['Dishwasher', 'Microwave']",https://www.realtor.com/realestateandhomes-detail/224-Harvard-Ave-E_Seattle_WA_98102_M11532-31475
36,,Apartment,"224 Harvard Ave. E. 224 Harvard Ave E, Seattle, WA 98102",1964,1-bedroom,1.0,475.0,1395.0,3,3.33,2650.0,684990.0,"['Cats Allowed', '']","['Dishwasher', 'Microwave']",https://www.realtor.com/realestateandhomes-detail/224-Harvard-Ave-E_Seattle_WA_98102_M11532-31475
37,,Apartment,"224 Harvard Ave. E. 224 Harvard Ave E, Seattle, WA 98102",1964,1-bedroom,1.0,475.0,1495.0,3,3.33,2650.0,684990.0,"['Cats Allowed', '']","['Dishwasher', 'Microwave']",https://www.realtor.com/realestateandhomes-detail/224-Harvard-Ave-E_Seattle_WA_98102_M11532-31475
38,The Flats at Interbay,Apartment,"3036 16th Ave W, Seattle, WA 98119",2014,1-bedroom,1.0,498.0,1445.0,5,8.2,2650.0,684990.0,"['24 Hour Availability', '24 Hour Lounge', '4"" Baseboard', 'Accent Walls', 'Alarm', 'Balcony', 'Barbecue Area', 'Barbecue/Grill', 'Berber Carpet', 'Bike Storage', 'Bike Storage and Repair Space', 'Breakfast Nook', 'Cable Ready', 'Cardio Machines', 'Carpet', 'Cats Allowed', 'Ceiling Fans', 'Clubhouse', 'Coffee Bar', 'Controlled Access', 'Courtesy Patrol', 'Crown Molding', 'Deck', 'Den', 'Designer Kitchens', 'Dining Room', 'Double Pane Windows', 'Dry Cleaning Service', 'Eat-in Kitchen', 'Elevator', 'Fitness Center', 'Free Weights', 'Freezer', 'Grill', 'Guest Apartment', 'Hardwood Floors', 'Health Club Facility', 'Heating', 'High Speed Internet Access', 'Ice Maker', 'Kitchen', 'Large Dogs Allowed', 'Linen Closet', 'Lounge', 'Maintenance on site', 'Multi Use Room', 'Online Services', 'Oven', 'Package Service', 'Pantry', 'Patio', 'Planned Social Activities', 'Pool', 'Property Manager on Site', 'Range', 'Recycling', 'Renters Insurance Program', 'Rooftop Deck', 'Rooftop Deck with BBQ and Fire Pit', 'Satellite TV', 'Sink Sprayer', 'Smoke Free', 'Solid-Surface Counters and Two-Tone Cabinetry', 'Sprinkler System', 'Stainless Steel Appliances', 'Sundeck', 'Tile Floors', 'Tub/Shower', 'USB Charging Outlets', 'Upgraded Faucets', 'Walking/Biking Trails', 'Washer/Dryer', 'Wheelchair Accessible (Rooms)', 'Wi-Fi', 'Wi-Fi at Pool and Clubhouse']","['Cable or Satellite TV', 'Ceiling Fan', 'Disability Access', 'Dishwasher', 'Disposal', 'Dryer', 'Microwave', 'Patio/Balcony', 'Refrigerator', 'Window Coverings']",https://www.realtor.com/realestateandhomes-detail/3036-16th-Ave-W_Seattle_WA_98119_M11087-35940
39,The Flats at Interbay,Apartment,"3036 16th Ave W, Seattle, WA 98119",2014,1-bedroom,1.0,682.0,1860.0,5,8.2,2650.0,684990.0,"['24 Hour Availability', '24 Hour Lounge', '4"" Baseboard', 'Accent Walls', 'Alarm', 'Balcony', 'Barbecue Area', 'Barbecue/Grill', 'Berber Carpet', 'Bike Storage', 'Bike Storage and Repair Space', 'Breakfast Nook', 'Cable Ready', 'Cardio Machines', 'Carpet', 'Cats Allowed', 'Ceiling Fans', 'Clubhouse', 'Coffee Bar', 'Controlled Access', 'Courtesy Patrol', 'Crown Molding', 'Deck', 'Den', 'Designer Kitchens', 'Dining Room', 'Double Pane Windows', 'Dry Cleaning Service', 'Eat-in Kitchen', 'Elevator', 'Fitness Center', 'Free Weights', 'Freezer', 'Grill', 'Guest Apartment', 'Hardwood Floors', 'Health Club Facility', 'Heating', 'High Speed Internet Access', 'Ice Maker', 'Kitchen', 'Large Dogs Allowed', 'Linen Closet', 'Lounge', 'Maintenance on site', 'Multi Use Room', 'Online Services', 'Oven', 'Package Service', 'Pantry', 'Patio', 'Planned Social Activities', 'Pool', 'Property Manager on Site', 'Range', 'Recycling', 'Renters Insurance Program', 'Rooftop Deck', 'Rooftop Deck with BBQ and Fire Pit', 'Satellite TV', 'Sink Sprayer', 'Smoke Free', 'Solid-Surface Counters and Two-Tone Cabinetry', 'Sprinkler System', 'Stainless Steel Appliances', 'Sundeck', 'Tile Floors', 'Tub/Shower', 'USB Charging Outlets', 'Upgraded Faucets', 'Walking/Biking Trails', 'Washer/Dryer', 'Wheelchair Accessible (Rooms)', 'Wi-Fi', 'Wi-Fi at Pool and Clubhouse']","['Cable or Satellite TV', 'Ceiling Fan', 'Disability Access', 'Dishwasher', 'Disposal', 'Dryer', 'Microwave', 'Patio/Balcony', 'Refrigerator', 'Window Coverings']",https://www.realtor.com/realestateandhomes-detail/3036-16th-Ave-W_Seattle_WA_98119_M11087-35940
40,The Flats at Interbay,Apartment,"3036 16th Ave W, Seattle, WA 98119",2014,1-bedroom,1.0,809.0,1950.0,5,8.2,2650.0,684990.0,"['24 Hour Availability', '24 Hour Lounge', '4"" Baseboard', 'Accent Walls', 'Alarm', 'Balcony', 'Barbecue Area', 'Barbecue/Grill', 'Berber Carpet', 'Bike Storage', 'Bike Storage and Repair Space', 'Breakfast Nook', 'Cable Ready', 'Cardio Machines', 'Carpet', 'Cats Allowed', 'Ceiling Fans', 'Clubhouse', 'Coffee Bar', 'Controlled Access', 'Courtesy Patrol', 'Crown Molding', 'Deck', 'Den', 'Designer Kitchens', 'Dining Room', 'Double Pane Windows', 'Dry Cleaning Service', 'Eat-in Kitchen', 'Elevator', 'Fitness Center', 'Free Weights', 'Freezer', 'Grill', 'Guest Apartment', 'Hardwood Floors', 'Health Club Facility', 'Heating', 'High Speed Internet Access', 'Ice Maker', 'Kitchen', 'Large Dogs Allowed', 'Linen Closet', 'Lounge', 'Maintenance on site', 'Multi Use Room', 'Online Services', 'Oven', 'Package Service', 'Pantry', 'Patio', 'Planned Social Activities', 'Pool', 'Property Manager on Site', 'Range', 'Recycling', 'Renters Insurance Program', 'Rooftop Deck', 'Rooftop Deck with BBQ and Fire Pit', 'Satellite TV', 'Sink Sprayer', 'Smoke Free', 'Solid-Surface Counters and Two-Tone Cabinetry', 'Sprinkler System', 'Stainless Steel Appliances', 'Sundeck', 'Tile Floors', 'Tub/Shower', 'USB Charging Outlets', 'Upgraded Faucets', 'Walking/Biking Trails', 'Washer/Dryer', 'Wheelchair Accessible (Rooms)', 'Wi-Fi', 'Wi-Fi at Pool and Clubhouse']","['Cable or Satellite TV', 'Ceiling Fan', 'Disability Access', 'Dishwasher', 'Disposal', 'Dryer', 'Microwave', 'Patio/Balcony', 'Refrigerator', 'Window Coverings']",https://www.realtor.com/realestateandhomes-detail/3036-16th-Ave-W_Seattle_WA_98119_M11087-35940
41,The Flats at Interbay,Apartment,"3036 16th Ave W, Seattle, WA 98119",2014,1-bedroom,1.0,668.0,1830.0,5,8.2,2650.0,684990.0,"['24 Hour Availability', '24 Hour Lounge', '4"" Baseboard', 'Accent Walls', 'Alarm', 'Balcony', 'Barbecue Area', 'Barbecue/Grill', 'Berber Carpet', 'Bike Storage', 'Bike Storage and Repair Space', 'Breakfast Nook', 'Cable Ready', 'Cardio Machines', 'Carpet', 'Cats Allowed', 'Ceiling Fans', 'Clubhouse', 'Coffee Bar', 'Controlled Access', 'Courtesy Patrol', 'Crown Molding', 'Deck', 'Den', 'Designer Kitchens', 'Dining Room', 'Double Pane Windows', 'Dry Cleaning Service', 'Eat-in Kitchen', 'Elevator', 'Fitness Center', 'Free Weights', 'Freezer', 'Grill', 'Guest Apartment', 'Hardwood Floors', 'Health Club Facility', 'Heating', 'High Speed Internet Access', 'Ice Maker', 'Kitchen', 'Large Dogs Allowed', 'Linen Closet', 'Lounge', 'Maintenance on site', 'Multi Use Room', 'Online Services', 'Oven', 'Package Service', 'Pantry', 'Patio', 'Planned Social Activities', 'Pool', 'Property Manager on Site', 'Range', 'Recycling', 'Renters Insurance Program', 'Rooftop Deck', 'Rooftop Deck with BBQ and Fire Pit', 'Satellite TV', 'Sink Sprayer', 'Smoke Free', 'Solid-Surface Counters and Two-Tone Cabinetry', 'Sprinkler System', 'Stainless Steel Appliances', 'Sundeck', 'Tile Floors', 'Tub/Shower', 'USB Charging Outlets', 'Upgraded Faucets', 'Walking/Biking Trails', 'Washer/Dryer', 'Wheelchair Accessible (Rooms)', 'Wi-Fi', 'Wi-Fi at Pool and Clubhouse']","['Cable or Satellite TV', 'Ceiling Fan', 'Disability Access', 'Dishwasher', 'Disposal', 'Dryer', 'Microwave', 'Patio/Balcony', 'Refrigerator', 'Window Coverings']",https://www.realtor.com/realestateandhomes-detail/3036-16th-Ave-W_Seattle_WA_98119_M11087-35940
42,The Flats at Interbay,Apartment,"3036 16th Ave W, Seattle, WA 98119",2014,2-bedroom,1.0,634.0,1830.0,5,8.2,2650.0,684990.0,"['24 Hour Availability', '24 Hour Lounge', '4"" Baseboard', 'Accent Walls', 'Alarm', 'Balcony', 'Barbecue Area', 'Barbecue/Grill', 'Berber Carpet', 'Bike Storage', 'Bike Storage and Repair Space', 'Breakfast Nook', 'Cable Ready', 'Cardio Machines', 'Carpet', 'Cats Allowed', 'Ceiling Fans', 'Clubhouse', 'Coffee Bar', 'Controlled Access', 'Courtesy Patrol', 'Crown Molding', 'Deck', 'Den', 'Designer Kitchens', 'Dining Room', 'Double Pane Windows', 'Dry Cleaning Service', 'Eat-in Kitchen', 'Elevator', 'Fitness Center', 'Free Weights', 'Freezer', 'Grill', 'Guest Apartment', 'Hardwood Floors', 'Health Club Facility', 'Heating', 'High Speed Internet Access', 'Ice Maker', 'Kitchen', 'Large Dogs Allowed', 'Linen Closet', 'Lounge', 'Maintenance on site', 'Multi Use Room', 'Online Services', 'Oven', 'Package Service', 'Pantry', 'Patio', 'Planned Social Activities', 'Pool', 'Property Manager on Site', 'Range', 'Recycling', 'Renters Insurance Program', 'Rooftop Deck', 'Rooftop Deck with BBQ and Fire Pit', 'Satellite TV', 'Sink Sprayer', 'Smoke Free', 'Solid-Surface Counters and Two-Tone Cabinetry', 'Sprinkler System', 'Stainless Steel Appliances', 'Sundeck', 'Tile Floors', 'Tub/Shower', 'USB Charging Outlets', 'Upgraded Faucets', 'Walking/Biking Trails', 'Washer/Dryer', 'Wheelchair Accessible (Rooms)', 'Wi-Fi', 'Wi-Fi at Pool and Clubhouse']","['Cable or Satellite TV', 'Ceiling Fan', 'Disability Access', 'Dishwasher', 'Disposal', 'Dryer', 'Microwave', 'Patio/Balcony', 'Refrigerator', 'Window Coverings']",https://www.realtor.com/realestateandhomes-detail/3036-16th-Ave-W_Seattle_WA_98119_M11087-35940
43,,Single Family Home,"6509 2nd Ave NW, Seattle, WA 98117",,3-bedroom,3,1350.0,3100.0,5,8.0,2650.0,684990.0,,,https://www.realtor.com/realestateandhomes-detail/6509-2nd-Ave-NW_Seattle_WA_98117_M24481-21269
44,,Apartment,"561 Aloha St. 561 Aloha St, Seattle, WA 98109",1925,studio,1.0,455.0,1225.0,4,8.5,2650.0,684990.0,,,https://www.realtor.com/realestateandhomes-detail/561-Aloha-St_Seattle_WA_98109_M19821-44073
45,,Apartment,"5250 - 5252 Brooklyn Ave. N. 5250 5252 Brooklyn Ave N, Seattle, WA 98105",,4-bedroom,1.0,0.0,2500.0,5,8.2,2650.0,684990.0,"['Cats Allowed', '']",,https://www.realtor.com/realestateandhomes-detail/5250-5252-Brooklyn-Ave-N_Seattle_WA_98105_M22733-14803
46,,Apartment,"5250 - 5252 Brooklyn Ave. N. 5250 5252 Brooklyn Ave N, Seattle, WA 98105",,7-bedroom,3.0,0.0,4450.0,5,8.2,2650.0,684990.0,"['Cats Allowed', '']",,https://www.realtor.com/realestateandhomes-detail/5250-5252-Brooklyn-Ave-N_Seattle_WA_98105_M22733-14803
47,,Single Family Home,"13509 1st Ave NE, Seattle, WA 98125",,2-bedroom,1,675.0,1395.0,4,5.5,2650.0,684990.0,,,https://www.realtor.com/realestateandhomes-detail/13509-1st-Ave-NE_Seattle_WA_98125_M11814-57721
48,,Apartment,"5233 15th Avenue NE 5233 15th Ave NE, Seattle, WA 98105",1965,1-bedroom,1.0,615.0,1425.0,5,8.2,2650.0,684990.0,"['Cats Allowed', '']",,https://www.realtor.com/realestateandhomes-detail/5233-15th-Ave-NE_Seattle_WA_98105_M11839-61112
49,,Apartment,"5233 15th Avenue NE 5233 15th Ave NE, Seattle, WA 98105",1965,2-bedroom,1.0,765.0,1850.0,5,8.2,2650.0,684990.0,"['Cats Allowed', '']",,https://www.realtor.com/realestateandhomes-detail/5233-15th-Ave-NE_Seattle_WA_98105_M11839-61112
50,Solana,Apartment,"15800 4th Ave S, Burien, WA 98148",1978,1-bedroom,1.0,646.0,1442.0,5,3.0,1795.0,472500.0,"['Balcony', 'Cardio Machines', 'Deck', 'Dining Room', 'Dogs Allowed', 'Fitness Center', 'Free Weights', 'High Speed Internet Access', 'Kitchen', 'Online Services', 'Patio', 'Pet Walk', 'Smoke Free', 'Storage Units', 'Tub/Shower', 'Walk-In Closets', 'Washer/Dryer', 'Wheelchair Accessible (Rooms)']","['Courtyard', 'Disability Access', 'Dishwasher', 'Dryer', 'Fireplace', 'Patio/Balcony', 'Refrigerator']",https://www.realtor.com/realestateandhomes-detail/15800-4th-Ave-S_Burien_WA_98148_M23285-14042
51,Solana,Apartment,"15800 4th Ave S, Burien, WA 98148",1978,2-bedroom,1.0,897.0,1685.0,5,3.0,1795.0,472500.0,"['Balcony', 'Cardio Machines', 'Deck', 'Dining Room', 'Dogs Allowed', 'Fitness Center', 'Free Weights', 'High Speed Internet Access', 'Kitchen', 'Online Services', 'Patio', 'Pet Walk', 'Smoke Free', 'Storage Units', 'Tub/Shower', 'Walk-In Closets', 'Washer/Dryer', 'Wheelchair Accessible (Rooms)']","['Courtyard', 'Disability Access', 'Dishwasher', 'Dryer', 'Fireplace', 'Patio/Balcony', 'Refrigerator']",https://www.realtor.com/realestateandhomes-detail/15800-4th-Ave-S_Burien_WA_98148_M23285-14042
52,,Single Family Home,"13 W Dravus St, Seattle, WA 98119",,3-bedroom,,1780.0,3600.0,5,8.4,2650.0,684990.0,,Pets OK,https://www.realtor.com/realestateandhomes-detail/13-W-Dravus-St_Seattle_WA_98119_M13614-25567
53,,Apartment,"4741 Brooklyn Avenue NE 4741 Brooklyn Ave NE, Seattle, WA 98105",,1-bedroom,1.0,600.0,1075.0,5,8.2,2650.0,684990.0,"['Cats Allowed', '']","['Refrigerator', '']",https://www.realtor.com/realestateandhomes-detail/4741-Brooklyn-Ave-NE_Seattle_WA_98105_M16604-54825
