,Name,Type,Address,Built,Room Type,Bath,Sqft,Price,Number of Schools,Average School Rating,Median Rental Price,Median Listing Price,Community Features,Unit Features,url
28,Elara,Apartment,"2134 Western Ave, Seattle, WA 98121",2018,1-bedroom,1.0,555.0,2230.0,4,4.75,2650.0,684990.0,"['Air Conditioner', 'Balcony', 'Barbecue Area', 'Bike Racks', 'Bike Room', 'Bike Storage', 'Breakfast/Coffee Concierge', 'Business Center', 'Cable Ready', 'Car Charging Station', 'Cardio Machines', 'Cats Allowed', 'Clubhouse', 'Coffee Bar', 'Community-Wide WiFi', 'Composting', 'Conference Room', 'Controlled Access', 'Corporate Suites', 'Courtesy Patrol', 'Dogs Allowed', 'Double Pane Windows', 'Dry Cleaning Service', 'ELEV8', 'ENERGIZE', 'ENGAGE', 'EXHALE', 'Eat-in Kitchen', 'Efficient Appliances', 'Electronic Thermostat', 'Elevator', 'Energy Star Certified', 'Fitness Center', 'Framed Mirrors', 'Free Weights', 'Freezer', 'Gated', 'Granite Countertops', 'Green Building', 'Grill', 'Guest Apartment', 'Hardwood Floors', 'Heating', 'High Ceilings', 'High Speed Internet Access', 'Island Kitchen', 'Kitchen', 'LEED Certified Building', 'LEED Rating', 'Large Bedrooms', 'Large Closets', 'Linen Closet', 'Lounge', 'Maintenance on site', 'Multi Use Room', 'NETWORK', 'On-Site Retail', 'Online Services', 'Oversized Kitchens', 'Package Lockers', 'Package Receiving', 'Package Service', 'Pet Washing Station', 'Planned Social Activities', 'Pool', 'Property Manager on Site', 'Range', 'Recycling', 'Recycling', 'Renters Insurance Program', 'Rooftop Lounge', 'Rooftop Terrace', 'SIP', 'SPIN', 'Smoke Free', 'Stainless Steel Appliances', 'Storage Space', 'Storage Units', 'Trash Compactor', 'Tub/Shower', 'Two Story Lobby', 'Views', 'Vinyl Flooring', 'WOOF', 'Walk-In Closets', 'Washer/Dryer', 'Washer/Dryer', 'Weight Machines', 'Wheelchair Access', 'Wheelchair Accessible (Rooms)', 'Wi-Fi', 'Wi-Fi at Pool and Clubhouse', 'Wine Bar']","['Air Conditioning', 'Cable or Satellite TV', 'Disability Access', 'Dishwasher', 'Disposal', 'Dryer', 'Microwave', 'Patio/Balcony', 'Refrigerator', 'View', 'Window Coverings']",https://www.realtor.com/realestateandhomes-detail/2134-Western-Ave_Seattle_WA_98121_M15854-12070
29,Elara,Apartment,"2134 Western Ave, Seattle, WA 98121",2018,1-bedroom,1.0,641.0,2470.0,4,4.75,2650.0,684990.0,"['Air Conditioner', 'Balcony', 'Barbecue Area', 'Bike Racks', 'Bike Room', 'Bike Storage', 'Breakfast/Coffee Concierge', 'Business Center', 'Cable Ready', 'Car Charging Station', 'Cardio Machines', 'Cats Allowed', 'Clubhouse', 'Coffee Bar', 'Community-Wide WiFi', 'Composting', 'Conference Room', 'Controlled Access', 'Corporate Suites', 'Courtesy Patrol', 'Dogs Allowed', 'Double Pane Windows', 'Dry Cleaning Service', 'ELEV8', 'ENERGIZE', 'ENGAGE', 'EXHALE', 'Eat-in Kitchen', 'Efficient Appliances', 'Electronic Thermostat', 'Elevator', 'Energy Star Certified', 'Fitness Center', 'Framed Mirrors', 'Free Weights', 'Freezer', 'Gated', 'Granite Countertops', 'Green Building', 'Grill', 'Guest Apartment', 'Hardwood Floors', 'Heating', 'High Ceilings', 'High Speed Internet Access', 'Island Kitchen', 'Kitchen', 'LEED Certified Building', 'LEED Rating', 'Large Bedrooms', 'Large Closets', 'Linen Closet', 'Lounge', 'Maintenance on site', 'Multi Use Room', 'NETWORK', 'On-Site Retail', 'Online Services', 'Oversized Kitchens', 'Package Lockers', 'Package Receiving', 'Package Service', 'Pet Washing Station', 'Planned Social Activities', 'Pool', 'Property Manager on Site', 'Range', 'Recycling', 'Recycling', 'Renters Insurance Program', 'Rooftop Lounge', 'Rooftop Terrace', 'SIP', 'SPIN', 'Smoke Free', 'Stainless Steel Appliances', 'Storage Space', 'Storage Units', 'Trash Compactor', 'Tub/Shower', 'Two Story Lobby', 'Views', 'Vinyl Flooring', 'WOOF', 'Walk-In Closets', 'Washer/Dryer', 'Washer/Dryer', 'Weight Machines', 'Wheelchair Access', 'Wheelchair Accessible (Rooms)', 'Wi-Fi', 'Wi-Fi at Pool and Clubhouse', 'Wine Bar']","['Air Conditioning', 'Cable or Satellite TV', 'Disability Access', 'Dishwasher', 'Disposal', 'Dryer', 'Microwave', 'Patio/Balcony', 'Refrigerator', 'View', 'Window Coverings']",https://www.realtor.com/realestateandhomes-detail/2134-Western-Ave_Seattle_WA_98121_M15854-12070
30,Elara,Apartment,"2134 Western Ave, Seattle, WA 98121",2018,1-bedroom,1.0,777.0,2590.0,4,4.75,2650.0,684990.0,"['Air Conditioner', 'Balcony', 'Barbecue Area', 'Bike Racks', 'Bike Room', 'Bike Storage', 'Breakfast/Coffee Concierge', 'Business Center', 'Cable Ready', 'Car Charging Station', 'Cardio Machines', 'Cats Allowed', 'Clubhouse', 'Coffee Bar', 'Community-Wide WiFi', 'Composting', 'Conference Room', 'Controlled Access', 'Corporate Suites', 'Courtesy Patrol', 'Dogs Allowed', 'Double Pane Windows', 'Dry Cleaning Service', 'ELEV8', 'ENERGIZE', 'ENGAGE', 'EXHALE', 'Eat-in Kitchen', 'Efficient Appliances', 'Electronic Thermostat', 'Elevator', 'Energy Star Certified', 'Fitness Center', 'Framed Mirrors', 'Free Weights', 'Freezer', 'Gated', 'Granite Countertops', 'Green Building', 'Grill', 'Guest Apartment', 'Hardwood Floors', 'Heating', 'High Ceilings', 'High Speed Internet Access', 'Island Kitchen', 'Kitchen', 'LEED Certified Building', 'LEED Rating', 'Large Bedrooms', 'Large Closets', 'Linen Closet', 'Lounge', 'Maintenance on site', 'Multi Use Room', 'NETWORK', 'On-Site Retail', 'Online Services', 'Oversized Kitchens', 'Package Lockers', 'Package Receiving', 'Package Service', 'Pet Washing Station', 'Planned Social Activities', 'Pool', 'Property Manager on Site', 'Range', 'Recycling', 'Recycling', 'Renters Insurance Program', 'Rooftop Lounge', 'Rooftop Terrace', 'SIP', 'SPIN', 'Smoke Free', 'Stainless Steel Appliances', 'Storage Space', 'Storage Units', 'Trash Compactor', 'Tub/Shower', 'Two Story Lobby', 'Views', 'Vinyl Flooring', 'WOOF', 'Walk-In Closets', 'Washer/Dryer', 'Washer/Dryer', 'Weight Machines', 'Wheelchair Access', 'Wheelchair Accessible (Rooms)', 'Wi-Fi', 'Wi-Fi at Pool and Clubhouse', 'Wine Bar']","['Air Conditioning', 'Cable or Satellite TV', 'Disability Access', 'Dishwasher', 'Disposal', 'Dryer', 'Microwave', 'Patio/Balcony', 'Refrigerator', 'View', 'Window Coverings']",https://www.realtor.com/realestateandhomes-detail/2134-Western-Ave_Seattle_WA_98121_M15854-12070
31,Elara,Apartment,"2134 Western Ave, Seattle, WA 98121",2018,1-bedroom,1.0,625.0,2395.0,4,4.75,2650.0,684990.0,"['Air Conditioner', 'Balcony', 'Barbecue Area', 'Bike Racks', 'Bike Room', 'Bike Storage', 'Breakfast/Coffee Concierge', 'Business Center', 'Cable Ready', 'Car Charging Station', 'Cardio Machines', 'Cats Allowed', 'Clubhouse', 'Coffee Bar', 'Community-Wide WiFi', 'Composting', 'Conference Room', 'Controlled Access', 'Corporate Suites', 'Courtesy Patrol', 'Dogs Allowed', 'Double Pane Windows', 'Dry Cleaning Service', 'ELEV8', 'ENERGIZE', 'ENGAGE', 'EXHALE', 'Eat-in Kitchen', 'Efficient Appliances', 'Electronic Thermostat', 'Elevator', 'Energy Star Certified', 'Fitness Center', 'Framed Mirrors', 'Free Weights', 'Freezer', 'Gated', 'Granite Countertops', 'Green Building', 'Grill', 'Guest Apartment', 'Hardwood Floors', 'Heating', 'High Ceilings', 'High Speed Internet Access', 'Island Kitchen', 'Kitchen', 'LEED Certified Building', 'LEED Rating', 'Large Bedrooms', 'Large Closets', 'Linen Closet', 'Lounge', 'Maintenance on site', 'Multi Use Room', 'NETWORK', 'On-Site Retail', 'Online Services', 'Oversized Kitchens', 'Package Lockers', 'Package Receiving', 'Package Service', 'Pet Washing Station', 'Planned Social Activities', 'Pool', 'Property Manager on Site', 'Range', 'Recycling', 'Recycling', 'Renters Insurance Program', 'Rooftop Lounge', 'Rooftop Terrace', 'SIP', 'SPIN', 'Smoke Free', 'Stainless Steel Appliances', 'Storage Space', 'Storage Units', 'Trash Compactor', 'Tub/Shower', 'Two Story Lobby', 'Views', 'Vinyl Flooring', 'WOOF', 'Walk-In Closets', 'Washer/Dryer', 'Washer/Dryer', 'Weight Machines', 'Wheelchair Access', 'Wheelchair Accessible (Rooms)', 'Wi-Fi', 'Wi-Fi at Pool and Clubhouse', 'Wine Bar']","['Air Conditioning', 'Cable or Satellite TV', 'Disability Access', 'Dishwasher', 'Disposal', 'Dryer', 'Microwave', 'Patio/Balcony', 'Refrigerator', 'View', 'Window Coverings']",https://www.realtor.com/realestateandhomes-detail/2134-Western-Ave_Seattle_WA_98121_M15854-12070
32,Elara,Apartment,"2134 Western Ave, Seattle, WA 98121",2018,1-bedroom,1.0,1088.0,4120.0,4,4.75,2650.0,684990.0,"['Air Conditioner', 'Balcony', 'Barbecue Area', 'Bike Racks', 'Bike Room', 'Bike Storage', 'Breakfast/Coffee Concierge', 'Business Center', 'Cable Ready', 'Car Charging Station', 'Cardio Machines', 'Cats Allowed', 'Clubhouse', 'Coffee Bar', 'Community-Wide WiFi', 'Composting', 'Conference Room', 'Controlled Access', 'Corporate Suites', 'Courtesy Patrol', 'Dogs Allowed', 'Double Pane Windows', 'Dry Cleaning Service', 'ELEV8', 'ENERGIZE', 'ENGAGE', 'EXHALE', 'Eat-in Kitchen', 'Efficient Appliances', 'Electronic Thermostat', 'Elevator', 'Energy Star Certified', 'Fitness Center', 'Framed Mirrors', 'Free Weights', 'Freezer', 'Gated', 'Granite Countertops', 'Green Building', 'Grill', 'Guest Apartment', 'Hardwood Floors', 'Heating', 'High Ceilings', 'High Speed Internet Access', 'Island Kitchen', 'Kitchen', 'LEED Certified Building', 'LEED Rating', 'Large Bedrooms', 'Large Closets', 'Linen Closet', 'Lounge', 'Maintenance on site', 'Multi Use Room', 'NETWORK', 'On-Site Retail', 'Online Services', 'Oversized Kitchens', 'Package Lockers', 'Package Receiving', 'Package Service', 'Pet Washing Station', 'Planned Social Activities', 'Pool', 'Property Manager on Site', 'Range', 'Recycling', 'Recycling', 'Renters Insurance Program', 'Rooftop Lounge', 'Rooftop Terrace', 'SIP', 'SPIN', 'Smoke Free', 'Stainless Steel Appliances', 'Storage Space', 'Storage Units', 'Trash Compactor', 'Tub/Shower', 'Two Story Lobby', 'Views', 'Vinyl Flooring', 'WOOF', 'Walk-In Closets', 'Washer/Dryer', 'Washer/Dryer', 'Weight Machines', 'Wheelchair Access', 'Wheelchair Accessible (Rooms)', 'Wi-Fi', 'Wi-Fi at Pool and Clubhouse', 'Wine Bar']","['Air Conditioning', 'Cable or Satellite TV', 'Disability Access', 'Dishwasher', 'Disposal', 'Dryer', 'Microwave', 'Patio/Balcony', 'Refrigerator', 'View', 'Window Coverings']",https://www.realtor.com/realestateandhomes-detail/2134-Western-Ave_Seattle_WA_98121_M15854-12070
33,Elara,Apartment,"2134 Western Ave, Seattle, WA 98121",2018,1-bedroom,1.0,624.0,2340.0,4,4.75,2650.0,684990.0,"['Air Conditioner', 'Balcony', 'Barbecue Area', 'Bike Racks', 'Bike Room', 'Bike Storage', 'Breakfast/Coffee Concierge', 'Business Center', 'Cable Ready', 'Car Charging Station', 'Cardio Machines', 'Cats Allowed', 'Clubhouse', 'Coffee Bar', 'Community-Wide WiFi', 'Composting', 'Conference Room', 'Controlled Access', 'Corporate Suites', 'Courtesy Patrol', 'Dogs Allowed', 'Double Pane Windows', 'Dry Cleaning Service', 'ELEV8', 'ENERGIZE', 'ENGAGE', 'EXHALE', 'Eat-in Kitchen', 'Efficient Appliances', 'Electronic Thermostat', 'Elevator', 'Energy Star Certified', 'Fitness Center', 'Framed Mirrors', 'Free Weights', 'Freezer', 'Gated', 'Granite Countertops', 'Green Building', 'Grill', 'Guest Apartment', 'Hardwood Floors', 'Heating', 'High Ceilings', 'High Speed Internet Access', 'Island Kitchen', 'Kitchen', 'LEED Certified Building', 'LEED Rating', 'Large Bedrooms', 'Large Closets', 'Linen Closet', 'Lounge', 'Maintenance on site', 'Multi Use Room', 'NETWORK', 'On-Site Retail', 'Online Services', 'Oversized Kitchens', 'Package Lockers', 'Package Receiving', 'Package Service', 'Pet Washing Station', 'Planned Social Activities', 'Pool', 'Property Manager on Site', 'Range', 'Recycling', 'Recycling', 'Renters Insurance Program', 'Rooftop Lounge', 'Rooftop Terrace', 'SIP', 'SPIN', 'Smoke Free', 'Stainless Steel Appliances', 'Storage Space', 'Storage Units', 'Trash Compactor', 'Tub/Shower', 'Two Story Lobby', 'Views', 'Vinyl Flooring', 'WOOF', 'Walk-In Closets', 'Washer/Dryer', 'Washer/Dryer', 'Weight Machines', 'Wheelchair Access', 'Wheelchair Accessible (Rooms)', 'Wi-Fi', 'Wi-Fi at Pool and Clubhouse', 'Wine Bar']","['Air Conditioning', 'Cable or Satellite TV', 'Disability Access', 'Dishwasher', 'Disposal', 'Dryer', 'Microwave', 'Patio/Balcony', 'Refrigerator', 'View', 'Window Coverings']",https://www.realtor.com/realestateandhomes-detail/2134-Western-Ave_Seattle_WA_98121_M15854-12070
34,Elara,Apartment,"2134 Western Ave, Seattle, WA 98121",2018,1-bedroom,1.0,748.0,3405.0,4,4.75,2650.0,684990.0,"['Air Conditioner', 'Balcony', 'Barbecue Area', 'Bike Racks', 'Bike Room', 'Bike Storage', 'Breakfast/Coffee Concierge', 'Business Center', 'Cable Ready', 'Car Charging Station', 'Cardio Machines', 'Cats Allowed', 'Clubhouse', 'Coffee Bar', 'Community-Wide WiFi', 'Composting', 'Conference Room', 'Controlled Access', 'Corporate Suites', 'Courtesy Patrol', 'Dogs Allowed', 'Double Pane Windows', 'Dry Cleaning Service', 'ELEV8', 'ENERGIZE', 'ENGAGE', 'EXHALE', 'Eat-in Kitchen', 'Efficient Appliances', 'Electronic Thermostat', 'Elevator', 'Energy Star Certified', 'Fitness Center', 'Framed Mirrors', 'Free Weights', 'Freezer', 'Gated', 'Granite Countertops', 'Green Building', 'Grill', 'Guest Apartment', 'Hardwood Floors', 'Heating', 'High Ceilings', 'High Speed Internet Access', 'Island Kitchen', 'Kitchen', 'LEED Certified Building', 'LEED Rating', 'Large Bedrooms', 'Large Closets', 'Linen Closet', 'Lounge', 'Maintenance on site', 'Multi Use Room', 'NETWORK', 'On-Site Retail', 'Online Services', 'Oversized Kitchens', 'Package Lockers', 'Package Receiving', 'Package Service', 'Pet Washing Station', 'Planned Social Activities', 'Pool', 'Property Manager on Site', 'Range', 'Recycling', 'Recycling', 'Renters Insurance Program', 'Rooftop Lounge', 'Rooftop Terrace', 'SIP', 'SPIN', 'Smoke Free', 'Stainless Steel Appliances', 'Storage Space', 'Storage Units', 'Trash Compactor', 'Tub/Shower', 'Two Story Lobby', 'Views', 'Vinyl Flooring', 'WOOF', 'Walk-In Closets', 'Washer/Dryer', 'Washer/Dryer', 'Weight Machines', 'Wheelchair Access', 'Wheelchair Accessible (Rooms)', 'Wi-Fi', 'Wi-Fi at Pool and Clubhouse', 'Wine Bar']","['Air Conditioning', 'Cable or Satellite TV', 'Disability Access', 'Dishwasher', 'Disposal', 'Dryer', 'Microwave', 'Patio/Balcony', 'Refrigerator', 'View', 'Window Coverings']",https://www.realtor.com/realestateandhomes-detail/2134-Western-Ave_Seattle_WA_98121_M15854-12070
35,Elara,Apartment,"2134 Western Ave, Seattle, WA 98121",2018,1-bedroom,1.0,543.0,2355.0,4,4.75,2650.0,684990.0,"['Air Conditioner', 'Balcony', 'Barbecue Area', 'Bike Racks', 'Bike Room', 'Bike Storage', 'Breakfast/Coffee Concierge', 'Business Center', 'Cable Ready', 'Car Charging Station', 'Cardio Machines', 'Cats Allowed', 'Clubhouse', 'Coffee Bar', 'Community-Wide WiFi', 'Composting', 'Conference Room', 'Controlled Access', 'Corporate Suites', 'Courtesy Patrol', 'Dogs Allowed', 'Double Pane Windows', 'Dry Cleaning Service', 'ELEV8', 'ENERGIZE', 'ENGAGE', 'EXHALE', 'Eat-in Kitchen', 'Efficient Appliances', 'Electronic Thermostat', 'Elevator', 'Energy Star Certified', 'Fitness Center', 'Framed Mirrors', 'Free Weights', 'Freezer', 'Gated', 'Granite Countertops', 'Green Building', 'Grill', 'Guest Apartment', 'Hardwood Floors', 'Heating', 'High Ceilings', 'High Speed Internet Access', 'Island Kitchen', 'Kitchen', 'LEED Certified Building', 'LEED Rating', 'Large Bedrooms', 'Large Closets', 'Linen Closet', 'Lounge', 'Maintenance on site', 'Multi Use Room', 'NETWORK', 'On-Site Retail', 'Online Services', 'Oversized Kitchens', 'Package Lockers', 'Package Receiving', 'Package Service', 'Pet Washing Station', 'Planned Social Activities', 'Pool', 'Property Manager on Site', 'Range', 'Recycling', 'Recycling', 'Renters Insurance Program', 'Rooftop Lounge', 'Rooftop Terrace', 'SIP', 'SPIN', 'Smoke Free', 'Stainless Steel Appliances', 'Storage Space', 'Storage Units', 'Trash Compactor', 'Tub/Shower', 'Two Story Lobby', 'Views', 'Vinyl Flooring', 'WOOF', 'Walk-In Closets', 'Washer/Dryer', 'Washer/Dryer', 'Weight Machines', 'Wheelchair Access', 'Wheelchair Accessible (Rooms)', 'Wi-Fi', 'Wi-Fi at Pool and Clubhouse', 'Wine Bar']","['Air Conditioning', 'Cable or Satellite TV', 'Disability Access', 'Dishwasher', 'Disposal', 'Dryer', 'Microwave', 'Patio/Balcony', 'Refrigerator', 'View', 'Window Coverings']",https://www.realtor.com/realestateandhomes-detail/2134-Western-Ave_Seattle_WA_98121_M15854-12070
36,Elara,Apartment,"2134 Western Ave, Seattle, WA 98121",2018,1-bedroom,1.0,892.0,2725.0,4,4.75,2650.0,684990.0,"['Air Conditioner', 'Balcony', 'Barbecue Area', 'Bike Racks', 'Bike Room', 'Bike Storage', 'Breakfast/Coffee Concierge', 'Business Center', 'Cable Ready', 'Car Charging Station', 'Cardio Machines', 'Cats Allowed', 'Clubhouse', 'Coffee Bar', 'Community-Wide WiFi', 'Composting', 'Conference Room', 'Controlled Access', 'Corporate Suites', 'Courtesy Patrol', 'Dogs Allowed', 'Double Pane Windows', 'Dry Cleaning Service', 'ELEV8', 'ENERGIZE', 'ENGAGE', 'EXHALE', 'Eat-in Kitchen', 'Efficient Appliances', 'Electronic Thermostat', 'Elevator', 'Energy Star Certified', 'Fitness Center', 'Framed Mirrors', 'Free Weights', 'Freezer', 'Gated', 'Granite Countertops', 'Green Building', 'Grill', 'Guest Apartment', 'Hardwood Floors', 'Heating', 'High Ceilings', 'High Speed Internet Access', 'Island Kitchen', 'Kitchen', 'LEED Certified Building', 'LEED Rating', 'Large Bedrooms', 'Large Closets', 'Linen Closet', 'Lounge', 'Maintenance on site', 'Multi Use Room', 'NETWORK', 'On-Site Retail', 'Online Services', 'Oversized Kitchens', 'Package Lockers', 'Package Receiving', 'Package Service', 'Pet Washing Station', 'Planned Social Activities', 'Pool', 'Property Manager on Site', 'Range', 'Recycling', 'Recycling', 'Renters Insurance Program', 'Rooftop Lounge', 'Rooftop Terrace', 'SIP', 'SPIN', 'Smoke Free', 'Stainless Steel Appliances', 'Storage Space', 'Storage Units', 'Trash Compactor', 'Tub/Shower', 'Two Story Lobby', 'Views', 'Vinyl Flooring', 'WOOF', 'Walk-In Closets', 'Washer/Dryer', 'Washer/Dryer', 'Weight Machines', 'Wheelchair Access', 'Wheelchair Accessible (Rooms)', 'Wi-Fi', 'Wi-Fi at Pool and Clubhouse', 'Wine Bar']","['Air Conditioning', 'Cable or Satellite TV', 'Disability Access', 'Dishwasher', 'Disposal', 'Dryer', 'Microwave', 'Patio/Balcony', 'Refrigerator', 'View', 'Window Coverings']",https://www.realtor.com/realestateandhomes-detail/2134-Western-Ave_Seattle_WA_98121_M15854-12070
37,Elara,Apartment,"2134 Western Ave, Seattle, WA 98121",2018,1-bedroom,1.0,704.0,2490.0,4,4.75,2650.0,684990.0,"['Air Conditioner', 'Balcony', 'Barbecue Area', 'Bike Racks', 'Bike Room', 'Bike Storage', 'Breakfast/Coffee Concierge', 'Business Center', 'Cable Ready', 'Car Charging Station', 'Cardio Machines', 'Cats Allowed', 'Clubhouse', 'Coffee Bar', 'Community-Wide WiFi', 'Composting', 'Conference Room', 'Controlled Access', 'Corporate Suites', 'Courtesy Patrol', 'Dogs Allowed', 'Double Pane Windows', 'Dry Cleaning Service', 'ELEV8', 'ENERGIZE', 'ENGAGE', 'EXHALE', 'Eat-in Kitchen', 'Efficient Appliances', 'Electronic Thermostat', 'Elevator', 'Energy Star Certified', 'Fitness Center', 'Framed Mirrors', 'Free Weights', 'Freezer', 'Gated', 'Granite Countertops', 'Green Building', 'Grill', 'Guest Apartment', 'Hardwood Floors', 'Heating', 'High Ceilings', 'High Speed Internet Access', 'Island Kitchen', 'Kitchen', 'LEED Certified Building', 'LEED Rating', 'Large Bedrooms', 'Large Closets', 'Linen Closet', 'Lounge', 'Maintenance on site', 'Multi Use Room', 'NETWORK', 'On-Site Retail', 'Online Services', 'Oversized Kitchens', 'Package Lockers', 'Package Receiving', 'Package Service', 'Pet Washing Station', 'Planned Social Activities', 'Pool', 'Property Manager on Site', 'Range', 'Recycling', 'Recycling', 'Renters Insurance Program', 'Rooftop Lounge', 'Rooftop Terrace', 'SIP', 'SPIN', 'Smoke Free', 'Stainless Steel Appliances', 'Storage Space', 'Storage Units', 'Trash Compactor', 'Tub/Shower', 'Two Story Lobby', 'Views', 'Vinyl Flooring', 'WOOF', 'Walk-In Closets', 'Washer/Dryer', 'Washer/Dryer', 'Weight Machines', 'Wheelchair Access', 'Wheelchair Accessible (Rooms)', 'Wi-Fi', 'Wi-Fi at Pool and Clubhouse', 'Wine Bar']","['Air Conditioning', 'Cable or Satellite TV', 'Disability Access', 'Dishwasher', 'Disposal', 'Dryer', 'Microwave', 'Patio/Balcony', 'Refrigerator', 'View', 'Window Coverings']",https://www.realtor.com/realestateandhomes-detail/2134-Western-Ave_Seattle_WA_98121_M15854-12070
38,Elara,Apartment,"2134 Western Ave, Seattle, WA 98121",2018,1-bedroom,1.0,681.0,2520.0,4,4.75,2650.0,684990.0,"['Air Conditioner', 'Balcony', 'Barbecue Area', 'Bike Racks', 'Bike Room', 'Bike Storage', 'Breakfast/Coffee Concierge', 'Business Center', 'Cable Ready', 'Car Charging Station', 'Cardio Machines', 'Cats Allowed', 'Clubhouse', 'Coffee Bar', 'Community-Wide WiFi', 'Composting', 'Conference Room', 'Controlled Access', 'Corporate Suites', 'Courtesy Patrol', 'Dogs Allowed', 'Double Pane Windows', 'Dry Cleaning Service', 'ELEV8', 'ENERGIZE', 'ENGAGE', 'EXHALE', 'Eat-in Kitchen', 'Efficient Appliances', 'Electronic Thermostat', 'Elevator', 'Energy Star Certified', 'Fitness Center', 'Framed Mirrors', 'Free Weights', 'Freezer', 'Gated', 'Granite Countertops', 'Green Building', 'Grill', 'Guest Apartment', 'Hardwood Floors', 'Heating', 'High Ceilings', 'High Speed Internet Access', 'Island Kitchen', 'Kitchen', 'LEED Certified Building', 'LEED Rating', 'Large Bedrooms', 'Large Closets', 'Linen Closet', 'Lounge', 'Maintenance on site', 'Multi Use Room', 'NETWORK', 'On-Site Retail', 'Online Services', 'Oversized Kitchens', 'Package Lockers', 'Package Receiving', 'Package Service', 'Pet Washing Station', 'Planned Social Activities', 'Pool', 'Property Manager on Site', 'Range', 'Recycling', 'Recycling', 'Renters Insurance Program', 'Rooftop Lounge', 'Rooftop Terrace', 'SIP', 'SPIN', 'Smoke Free', 'Stainless Steel Appliances', 'Storage Space', 'Storage Units', 'Trash Compactor', 'Tub/Shower', 'Two Story Lobby', 'Views', 'Vinyl Flooring', 'WOOF', 'Walk-In Closets', 'Washer/Dryer', 'Washer/Dryer', 'Weight Machines', 'Wheelchair Access', 'Wheelchair Accessible (Rooms)', 'Wi-Fi', 'Wi-Fi at Pool and Clubhouse', 'Wine Bar']","['Air Conditioning', 'Cable or Satellite TV', 'Disability Access', 'Dishwasher', 'Disposal', 'Dryer', 'Microwave', 'Patio/Balcony', 'Refrigerator', 'View', 'Window Coverings']",https://www.realtor.com/realestateandhomes-detail/2134-Western-Ave_Seattle_WA_98121_M15854-12070
39,Elara,Apartment,"2134 Western Ave, Seattle, WA 98121",2018,1-bedroom,1.0,838.0,3710.0,4,4.75,2650.0,684990.0,"['Air Conditioner', 'Balcony', 'Barbecue Area', 'Bike Racks', 'Bike Room', 'Bike Storage', 'Breakfast/Coffee Concierge', 'Business Center', 'Cable Ready', 'Car Charging Station', 'Cardio Machines', 'Cats Allowed', 'Clubhouse', 'Coffee Bar', 'Community-Wide WiFi', 'Composting', 'Conference Room', 'Controlled Access', 'Corporate Suites', 'Courtesy Patrol', 'Dogs Allowed', 'Double Pane Windows', 'Dry Cleaning Service', 'ELEV8', 'ENERGIZE', 'ENGAGE', 'EXHALE', 'Eat-in Kitchen', 'Efficient Appliances', 'Electronic Thermostat', 'Elevator', 'Energy Star Certified', 'Fitness Center', 'Framed Mirrors', 'Free Weights', 'Freezer', 'Gated', 'Granite Countertops', 'Green Building', 'Grill', 'Guest Apartment', 'Hardwood Floors', 'Heating', 'High Ceilings', 'High Speed Internet Access', 'Island Kitchen', 'Kitchen', 'LEED Certified Building', 'LEED Rating', 'Large Bedrooms', 'Large Closets', 'Linen Closet', 'Lounge', 'Maintenance on site', 'Multi Use Room', 'NETWORK', 'On-Site Retail', 'Online Services', 'Oversized Kitchens', 'Package Lockers', 'Package Receiving', 'Package Service', 'Pet Washing Station', 'Planned Social Activities', 'Pool', 'Property Manager on Site', 'Range', 'Recycling', 'Recycling', 'Renters Insurance Program', 'Rooftop Lounge', 'Rooftop Terrace', 'SIP', 'SPIN', 'Smoke Free', 'Stainless Steel Appliances', 'Storage Space', 'Storage Units', 'Trash Compactor', 'Tub/Shower', 'Two Story Lobby', 'Views', 'Vinyl Flooring', 'WOOF', 'Walk-In Closets', 'Washer/Dryer', 'Washer/Dryer', 'Weight Machines', 'Wheelchair Access', 'Wheelchair Accessible (Rooms)', 'Wi-Fi', 'Wi-Fi at Pool and Clubhouse', 'Wine Bar']","['Air Conditioning', 'Cable or Satellite TV', 'Disability Access', 'Dishwasher', 'Disposal', 'Dryer', 'Microwave', 'Patio/Balcony', 'Refrigerator', 'View', 'Window Coverings']",https://www.realtor.com/realestateandhomes-detail/2134-Western-Ave_Seattle_WA_98121_M15854-12070
