,Name,Address,Type,Built,Beds,Bath,Sqft,Number of Schools,Average School Rating,Median Rental Price,Median Listing Price,community_count,unit_count,Price
384,The Central,"2203 E Union St, Seattle, WA 98122",Apartment,2016.0,1,1.0,661.0,6,4.0,2650.0,684990.0,55,0,2220.0
385,The Central,"2203 E Union St, Seattle, WA 98122",Apartment,2016.0,2,1.0,784.0,6,4.0,2650.0,684990.0,55,0,2375.0
386,,"4437 Greenwood Ave N 4437 Greenwood Ave N, Seattle, WA 98103",Apartment,1912.0,2,1.0,1090.0,5,8.0,2650.0,684990.0,1,0,2695.0
387,,"4437 Greenwood Ave N 4437 Greenwood Ave N, Seattle, WA 98103",Apartment,1912.0,2,1.0,1400.0,5,8.0,2650.0,684990.0,1,0,3195.0
388,Fountain Court,"2400 4th Ave, Seattle, WA 98121",Apartment,1999.0,0,1.0,480.0,4,6.25,2650.0,684990.0,21,1,1722.0
389,Fountain Court,"2400 4th Ave, Seattle, WA 98121",Apartment,1999.0,0,1.0,623.0,4,6.25,2650.0,684990.0,21,1,1893.0
390,Fountain Court,"2400 4th Ave, Seattle, WA 98121",Apartment,1999.0,1,1.0,707.0,4,6.25,2650.0,684990.0,21,1,1881.0
391,,"317 NW 41st Street 317 NW 41st St, Seattle, WA 98107",Apartment,2014.0,1,1.0,723.0,4,8.0,2650.0,684990.0,1,0,1795.0
392,,"224 Harvard Ave. E. 224 Harvard Ave E, Seattle, WA 98102",Apartment,1964.0,1,1.0,475.0,3,3.33,2650.0,684990.0,1,0,1350.0
393,,"224 Harvard Ave. E. 224 Harvard Ave E, Seattle, WA 98102",Apartment,1964.0,1,1.0,475.0,3,3.33,2650.0,684990.0,1,0,1395.0
394,,"224 Harvard Ave. E. 224 Harvard Ave E, Seattle, WA 98102",Apartment,1964.0,1,1.0,475.0,3,3.33,2650.0,684990.0,1,0,1495.0
395,The Flats at Interbay,"3036 16th Ave W, Seattle, WA 98119",Apartment,2014.0,1,1.0,498.0,5,8.2,2650.0,684990.0,55,1,1445.0
396,The Flats at Interbay,"3036 16th Ave W, Seattle, WA 98119",Apartment,2014.0,1,1.0,682.0,5,8.2,2650.0,684990.0,55,1,1860.0
397,The Flats at Interbay,"3036 16th Ave W, Seattle, WA 98119",Apartment,2014.0,1,1.0,809.0,5,8.2,2650.0,684990.0,55,1,1950.0
398,The Flats at Interbay,"3036 16th Ave W, Seattle, WA 98119",Apartment,2014.0,1,1.0,668.0,5,8.2,2650.0,684990.0,55,1,1830.0
399,The Flats at Interbay,"3036 16th Ave W, Seattle, WA 98119",Apartment,2014.0,2,1.0,634.0,5,8.2,2650.0,684990.0,55,1,1830.0
400,,"6509 2nd Ave NW, Seattle, WA 98117",Single Family Home,2014.0,3,3.0,1350.0,5,8.0,2650.0,684990.0,0,0,3100.0
401,,"561 Aloha St. 561 Aloha St, Seattle, WA 98109",Apartment,1925.0,0,1.0,455.0,4,8.5,2650.0,684990.0,0,0,1225.0
404,,"13509 1st Ave NE, Seattle, WA 98125",Single Family Home,2014.0,2,1.0,675.0,4,5.5,2650.0,684990.0,0,0,1395.0
405,,"5233 15th Avenue NE 5233 15th Ave NE, Seattle, WA 98105",Apartment,1965.0,1,1.0,615.0,5,8.2,2650.0,684990.0,1,0,1425.0
406,,"5233 15th Avenue NE 5233 15th Ave NE, Seattle, WA 98105",Apartment,1965.0,2,1.0,765.0,5,8.2,2650.0,684990.0,1,0,1850.0
407,Solana,"15800 4th Ave S, Burien, WA 98148",Apartment,1978.0,1,1.0,646.0,5,3.0,1795.0,472500.0,15,0,1442.0
408,Solana,"15800 4th Ave S, Burien, WA 98148",Apartment,1978.0,2,1.0,897.0,5,3.0,1795.0,472500.0,15,0,1685.0
410,,"4741 Brooklyn Avenue NE 4741 Brooklyn Ave NE, Seattle, WA 98105",Apartment,2014.0,1,1.0,600.0,5,8.2,2650.0,684990.0,1,0,1075.0
411,,"753 N 102nd St, Seattle, WA 98133",Other,2014.0,2,1.0,1000.0,3,4.67,2650.0,684990.0,0,0,1700.0
412,,"2820 E Madison St, Seattle, WA 98112",Condo/Townhome/Row Home/Co-Op,2014.0,2,1.0,866.0,6,4.5,2650.0,684990.0,0,0,2350.0
413,,"2834 15th Ave W 2834 15th Ave W, Seattle, WA 98119",Apartment,2014.0,1,1.0,650.0,5,8.4,2650.0,684990.0,1,0,1545.0
414,,"2834 15th Ave W 2834 15th Ave W, Seattle, WA 98119",Apartment,2014.0,1,1.0,525.0,5,8.4,2650.0,684990.0,1,0,1525.0
415,,"2834 15th Ave W 2834 15th Ave W, Seattle, WA 98119",Apartment,2014.0,2,2.0,900.0,5,8.4,2650.0,684990.0,1,0,1825.0
416,Kiara,"970 Denny Way, Seattle, WA 98109",Apartment,2018.0,1,1.0,594.0,3,6.0,2650.0,684990.0,33,0,2715.0
417,Kiara,"970 Denny Way, Seattle, WA 98109",Apartment,2018.0,1,1.0,842.0,3,6.0,2650.0,684990.0,33,0,3115.0
418,Kiara,"970 Denny Way, Seattle, WA 98109",Apartment,2018.0,1,1.0,880.0,3,6.0,2650.0,684990.0,33,0,3981.0
419,Kiara,"970 Denny Way, Seattle, WA 98109",Apartment,2018.0,1,1.0,1111.0,3,6.0,2650.0,684990.0,33,0,6935.0
420,Kiara,"970 Denny Way, Seattle, WA 98109",Apartment,2018.0,1,1.0,739.0,3,6.0,2650.0,684990.0,33,0,3300.0
421,Kiara,"970 Denny Way, Seattle, WA 98109",Apartment,2018.0,2,2.0,1719.0,3,6.0,2650.0,684990.0,33,0,9885.0
422,Kiara,"970 Denny Way, Seattle, WA 98109",Apartment,2018.0,2,2.0,1460.0,3,6.0,2650.0,684990.0,33,0,8315.0
423,Kiara,"970 Denny Way, Seattle, WA 98109",Apartment,2018.0,2,2.0,1169.0,3,6.0,2650.0,684990.0,33,0,5205.0
424,Kiara,"970 Denny Way, Seattle, WA 98109",Apartment,2018.0,2,2.0,1327.0,3,6.0,2650.0,684990.0,33,0,7710.0
425,Kiara,"970 Denny Way, Seattle, WA 98109",Apartment,2018.0,2,2.0,1615.0,3,6.0,2650.0,684990.0,33,0,9215.0
426,Kiara,"970 Denny Way, Seattle, WA 98109",Apartment,2018.0,3,3.0,2417.0,3,6.0,2650.0,684990.0,33,0,14585.0
427,Kiara,"970 Denny Way, Seattle, WA 98109",Apartment,2018.0,3,3.0,1948.0,3,6.0,2650.0,684990.0,33,0,11075.0
428,Kiara,"970 Denny Way, Seattle, WA 98109",Apartment,2018.0,3,3.0,3033.0,3,6.0,2650.0,684990.0,33,0,19265.0
430,,"12360 35th Avenue NE 12360 35th Ave NE, Seattle, WA 98125",Apartment,1971.0,2,1.0,800.0,6,5.83,2650.0,684990.0,1,0,1395.0
431,,"3850 50th Ave NE, Seattle, WA 98105",Other,2014.0,3,2.0,2110.0,5,7.0,2650.0,684990.0,0,0,4750.0
432,,"13848 #A-#B 29th Ave S 13848 29th Ave S # B, Seatac, WA 98168",Apartment,1952.0,2,1.0,1000.0,5,2.6,2095.0,400000.0,1,0,1525.0
433,,"7309 Sand Point Way NE, Seattle, WA 98115",Condo/Townhome/Row Home/Co-Op,2014.0,1,1.0,740.0,6,7.33,2650.0,684990.0,0,0,1700.0
434,,"323 N 48th St Apt B, Seattle, WA 98103",Other,2014.0,2,2.0,1422.0,5,8.0,2650.0,684990.0,0,0,2950.0
435,Elara,"2134 Western Ave, Seattle, WA 98121",Apartment,2018.0,0,1.0,376.0,4,4.75,2650.0,684990.0,68,0,1835.0
436,Elara,"2134 Western Ave, Seattle, WA 98121",Apartment,2018.0,1,1.0,644.0,4,4.75,2650.0,684990.0,68,0,2440.0
437,Elara,"2134 Western Ave, Seattle, WA 98121",Apartment,2018.0,1,1.0,755.0,4,4.75,2650.0,684990.0,68,0,3090.0
438,Elara,"2134 Western Ave, Seattle, WA 98121",Apartment,2018.0,1,1.0,686.0,4,4.75,2650.0,684990.0,68,0,2450.0
439,Elara,"2134 Western Ave, Seattle, WA 98121",Apartment,2018.0,1,1.0,555.0,4,4.75,2650.0,684990.0,68,0,2230.0
440,Elara,"2134 Western Ave, Seattle, WA 98121",Apartment,2018.0,1,1.0,641.0,4,4.75,2650.0,684990.0,68,0,2470.0
441,Elara,"2134 Western Ave, Seattle, WA 98121",Apartment,2018.0,1,1.0,777.0,4,4.75,2650.0,684990.0,68,0,2590.0
442,Elara,"2134 Western Ave, Seattle, WA 98121",Apartment,2018.0,1,1.0,625.0,4,4.75,2650.0,684990.0,68,0,2395.0
443,Elara,"2134 Western Ave, Seattle, WA 98121",Apartment,2018.0,1,1.0,1088.0,4,4.75,2650.0,684990.0,68,0,4120.0
444,Elara,"2134 Western Ave, Seattle, WA 98121",Apartment,2018.0,1,1.0,624.0,4,4.75,2650.0,684990.0,68,0,2340.0
445,Elara,"2134 Western Ave, Seattle, WA 98121",Apartment,2018.0,1,1.0,748.0,4,4.75,2650.0,684990.0,68,0,3405.0
446,Elara,"2134 Western Ave, Seattle, WA 98121",Apartment,2018.0,1,1.0,543.0,4,4.75,2650.0,684990.0,68,0,2355.0
447,Elara,"2134 Western Ave, Seattle, WA 98121",Apartment,2018.0,1,1.0,892.0,4,4.75,2650.0,684990.0,68,0,2725.0
448,Elara,"2134 Western Ave, Seattle, WA 98121",Apartment,2018.0,1,1.0,704.0,4,4.75,2650.0,684990.0,68,0,2490.0
449,Elara,"2134 Western Ave, Seattle, WA 98121",Apartment,2018.0,1,1.0,681.0,4,4.75,2650.0,684990.0,68,0,2520.0
450,Elara,"2134 Western Ave, Seattle, WA 98121",Apartment,2018.0,1,1.0,838.0,4,4.75,2650.0,684990.0,68,0,3710.0
451,Elara,"2134 Western Ave, Seattle, WA 98121",Apartment,2018.0,1,1.0,656.0,4,4.75,2650.0,684990.0,68,0,2485.0
452,Elara,"2134 Western Ave, Seattle, WA 98121",Apartment,2018.0,1,1.0,532.0,4,4.75,2650.0,684990.0,68,0,2705.0
453,Elara,"2134 Western Ave, Seattle, WA 98121",Apartment,2018.0,1,1.0,733.0,4,4.75,2650.0,684990.0,68,0,3295.0
454,Elara,"2134 Western Ave, Seattle, WA 98121",Apartment,2018.0,1,1.0,656.0,4,4.75,2650.0,684990.0,68,0,3410.0
455,Elara,"2134 Western Ave, Seattle, WA 98121",Apartment,2018.0,1,1.0,686.0,4,4.75,2650.0,684990.0,68,0,2945.0
456,Elara,"2134 Western Ave, Seattle, WA 98121",Apartment,2018.0,1,1.0,591.0,4,4.75,2650.0,684990.0,68,0,2450.0
457,Elara,"2134 Western Ave, Seattle, WA 98121",Apartment,2018.0,2,2.0,1064.0,4,4.75,2650.0,684990.0,68,0,4880.0
458,Elara,"2134 Western Ave, Seattle, WA 98121",Apartment,2018.0,2,2.0,930.0,4,4.75,2650.0,684990.0,68,0,4245.0
459,Elara,"2134 Western Ave, Seattle, WA 98121",Apartment,2018.0,2,2.0,883.0,4,4.75,2650.0,684990.0,68,0,3500.0
460,Elara,"2134 Western Ave, Seattle, WA 98121",Apartment,2018.0,2,2.0,1297.0,4,4.75,2650.0,684990.0,68,0,5950.0
461,Elara,"2134 Western Ave, Seattle, WA 98121",Apartment,2018.0,2,2.0,1023.0,4,4.75,2650.0,684990.0,68,0,5540.0
462,Elara,"2134 Western Ave, Seattle, WA 98121",Apartment,2018.0,2,2.0,1254.0,4,4.75,2650.0,684990.0,68,0,4475.0
465,,"16725 3rd Ave NE, Shoreline, WA 98155",Single Family Home,2014.0,4,2.0,2020.0,5,6.0,2395.0,642500.0,0,2,2400.0
466,,"11326 3rd Ave NE Apt 104, Seattle, WA 98125",Single Family Home,2014.0,1,1.0,540.0,5,5.6,2650.0,684990.0,0,2,1495.0
468,,"7725 31st Ave NE, Seattle, WA 98115",Other,2014.0,3,2.0,2190.0,6,7.83,2650.0,684990.0,0,0,2970.0
469,,"905 Cherry St Apt 402, Seattle, WA 98104",Single Family Home,2014.0,1,1.0,505.0,5,3.6,2650.0,684990.0,0,2,1595.0
471,,"4231 NE 113th St Unit W, Seattle, WA 98125",Other,2014.0,3,3.0,2500.0,5,5.6,2650.0,684990.0,0,0,2295.0
472,The Q Apartments,"1321 Queen Anne Ave N, Seattle, WA 98109",Apartment,1950.0,2,1.0,876.0,5,8.0,2650.0,684990.0,55,0,2150.0
473,,"4711 26th Ave SW, Seattle, WA 98106",Single Family Home,2014.0,4,3.0,2460.0,5,5.8,2650.0,684990.0,2,0,3125.0
479,McKenzie,"2202 Eighth Ave, Seattle, WA 98121",Apartment,2018.0,0,1.0,420.0,3,6.0,2650.0,684990.0,9,0,1980.0
480,McKenzie,"2202 Eighth Ave, Seattle, WA 98121",Apartment,2018.0,1,1.0,777.0,3,6.0,2650.0,684990.0,9,0,2965.0
481,McKenzie,"2202 Eighth Ave, Seattle, WA 98121",Apartment,2018.0,1,1.0,654.0,3,6.0,2650.0,684990.0,9,0,2680.0
482,McKenzie,"2202 Eighth Ave, Seattle, WA 98121",Apartment,2018.0,1,1.0,643.0,3,6.0,2650.0,684990.0,9,0,2600.0
483,McKenzie,"2202 Eighth Ave, Seattle, WA 98121",Apartment,2018.0,1,1.0,777.0,3,6.0,2650.0,684990.0,9,0,3015.0
484,McKenzie,"2202 Eighth Ave, Seattle, WA 98121",Apartment,2018.0,1,1.0,944.0,3,6.0,2650.0,684990.0,9,0,3080.0
485,McKenzie,"2202 Eighth Ave, Seattle, WA 98121",Apartment,2018.0,1,1.0,835.0,3,6.0,2650.0,684990.0,9,0,2880.0
486,McKenzie,"2202 Eighth Ave, Seattle, WA 98121",Apartment,2018.0,1,1.0,877.0,3,6.0,2650.0,684990.0,9,0,2780.0
487,McKenzie,"2202 Eighth Ave, Seattle, WA 98121",Apartment,2018.0,1,1.0,572.0,3,6.0,2650.0,684990.0,9,0,2520.0
488,McKenzie,"2202 Eighth Ave, Seattle, WA 98121",Apartment,2018.0,1,1.0,615.0,3,6.0,2650.0,684990.0,9,0,2395.0
489,McKenzie,"2202 Eighth Ave, Seattle, WA 98121",Apartment,2018.0,1,1.0,883.0,3,6.0,2650.0,684990.0,9,0,3030.0
490,McKenzie,"2202 Eighth Ave, Seattle, WA 98121",Apartment,2018.0,1,1.0,745.0,3,6.0,2650.0,684990.0,9,0,3270.0
491,McKenzie,"2202 Eighth Ave, Seattle, WA 98121",Apartment,2018.0,1,1.0,821.0,3,6.0,2650.0,684990.0,9,0,2865.0
492,McKenzie,"2202 Eighth Ave, Seattle, WA 98121",Apartment,2018.0,1,1.0,886.0,3,6.0,2650.0,684990.0,9,0,3380.0
493,McKenzie,"2202 Eighth Ave, Seattle, WA 98121",Apartment,2018.0,1,1.0,977.0,3,6.0,2650.0,684990.0,9,0,3330.0
494,McKenzie,"2202 Eighth Ave, Seattle, WA 98121",Apartment,2018.0,1,1.0,646.0,3,6.0,2650.0,684990.0,9,0,2680.0
495,McKenzie,"2202 Eighth Ave, Seattle, WA 98121",Apartment,2018.0,1,1.0,574.0,3,6.0,2650.0,684990.0,9,0,2620.0
496,McKenzie,"2202 Eighth Ave, Seattle, WA 98121",Apartment,2018.0,1,1.0,867.0,3,6.0,2650.0,684990.0,9,0,3240.0
497,McKenzie,"2202 Eighth Ave, Seattle, WA 98121",Apartment,2018.0,1,1.0,627.0,3,6.0,2650.0,684990.0,9,0,2590.0
498,McKenzie,"2202 Eighth Ave, Seattle, WA 98121",Apartment,2018.0,1,1.0,902.0,3,6.0,2650.0,684990.0,9,0,3280.0
499,McKenzie,"2202 Eighth Ave, Seattle, WA 98121",Apartment,2018.0,1,1.0,777.0,3,6.0,2650.0,684990.0,9,0,2965.0
500,McKenzie,"2202 Eighth Ave, Seattle, WA 98121",Apartment,2018.0,1,1.0,620.0,3,6.0,2650.0,684990.0,9,0,2570.0
501,McKenzie,"2202 Eighth Ave, Seattle, WA 98121",Apartment,2018.0,1,1.0,840.0,3,6.0,2650.0,684990.0,9,0,2825.0
502,McKenzie,"2202 Eighth Ave, Seattle, WA 98121",Apartment,2018.0,1,1.0,702.0,3,6.0,2650.0,684990.0,9,0,2540.0
503,McKenzie,"2202 Eighth Ave, Seattle, WA 98121",Apartment,2018.0,1,1.0,731.0,3,6.0,2650.0,684990.0,9,0,2779.0
504,McKenzie,"2202 Eighth Ave, Seattle, WA 98121",Apartment,2018.0,1,1.0,634.0,3,6.0,2650.0,684990.0,9,0,2465.0
505,McKenzie,"2202 Eighth Ave, Seattle, WA 98121",Apartment,2018.0,2,2.0,1626.0,3,6.0,2650.0,684990.0,9,0,9332.0
506,McKenzie,"2202 Eighth Ave, Seattle, WA 98121",Apartment,2018.0,2,2.0,1439.0,3,6.0,2650.0,684990.0,9,0,7340.0
507,McKenzie,"2202 Eighth Ave, Seattle, WA 98121",Apartment,2018.0,2,2.0,1523.0,3,6.0,2650.0,684990.0,9,0,8250.0
508,McKenzie,"2202 Eighth Ave, Seattle, WA 98121",Apartment,2018.0,2,2.0,1454.0,3,6.0,2650.0,684990.0,9,0,6960.0
509,McKenzie,"2202 Eighth Ave, Seattle, WA 98121",Apartment,2018.0,2,2.0,1046.0,3,6.0,2650.0,684990.0,9,0,3862.0
510,McKenzie,"2202 Eighth Ave, Seattle, WA 98121",Apartment,2018.0,2,2.0,1184.0,3,6.0,2650.0,684990.0,9,0,4455.0
511,McKenzie,"2202 Eighth Ave, Seattle, WA 98121",Apartment,2018.0,2,2.0,1189.0,3,6.0,2650.0,684990.0,9,0,4496.0
512,McKenzie,"2202 Eighth Ave, Seattle, WA 98121",Apartment,2018.0,2,2.0,1571.0,3,6.0,2650.0,684990.0,9,0,8405.0
513,McKenzie,"2202 Eighth Ave, Seattle, WA 98121",Apartment,2018.0,2,2.0,1165.0,3,6.0,2650.0,684990.0,9,0,4190.0
514,McKenzie,"2202 Eighth Ave, Seattle, WA 98121",Apartment,2018.0,2,2.0,1321.0,3,6.0,2650.0,684990.0,9,0,4635.0
515,McKenzie,"2202 Eighth Ave, Seattle, WA 98121",Apartment,2018.0,2,2.0,1041.0,3,6.0,2650.0,684990.0,9,0,3716.0
516,McKenzie,"2202 Eighth Ave, Seattle, WA 98121",Apartment,2018.0,2,2.0,1510.0,3,6.0,2650.0,684990.0,9,0,8445.0
517,McKenzie,"2202 Eighth Ave, Seattle, WA 98121",Apartment,2018.0,2,2.0,1041.0,3,6.0,2650.0,684990.0,9,0,3735.0
518,McKenzie,"2202 Eighth Ave, Seattle, WA 98121",Apartment,2018.0,3,3.0,2170.0,3,6.0,2650.0,684990.0,9,0,13160.0
519,McKenzie,"2202 Eighth Ave, Seattle, WA 98121",Apartment,2018.0,3,3.0,1992.0,3,6.0,2650.0,684990.0,9,0,11660.0
520,McKenzie,"2202 Eighth Ave, Seattle, WA 98121",Apartment,2018.0,3,3.0,2584.0,3,6.0,2650.0,684990.0,9,0,15160.0
521,McKenzie,"2202 Eighth Ave, Seattle, WA 98121",Apartment,2018.0,3,3.0,2535.0,3,6.0,2650.0,684990.0,9,0,14860.0
522,McKenzie,"2202 Eighth Ave, Seattle, WA 98121",Apartment,2018.0,3,3.0,1847.0,3,6.0,2650.0,684990.0,9,0,8336.0
525,PARK HILL/GREENTREE APARTMENTS,"6900 S 125th St, Seattle, WA 98178",Apartment,1961.0,0,1.0,440.0,4,3.5,2650.0,684990.0,20,1,925.0
526,PARK HILL/GREENTREE APARTMENTS,"6900 S 125th St, Seattle, WA 98178",Apartment,1961.0,1,1.0,530.0,4,3.5,2650.0,684990.0,20,1,1030.0
527,PARK HILL/GREENTREE APARTMENTS,"6900 S 125th St, Seattle, WA 98178",Apartment,1961.0,1,1.0,685.0,4,3.5,2650.0,684990.0,20,1,1040.0
528,,"2761-2769 NW 80th Street 2761-2769 NW 80th St, Seattle, WA 98117",Apartment,2014.0,2,1.0,850.0,5,7.8,2650.0,684990.0,1,0,2100.0
529,,"4213 University Way NE, Seattle, WA 98105",Condo/Townhome/Row Home/Co-Op,2014.0,0,1.0,470.0,5,8.0,2650.0,684990.0,0,0,1050.0
530,,"8028 11th Ave NE, Seattle, WA 98115",Other,2014.0,2,1.0,1740.0,4,7.5,2650.0,684990.0,0,0,2975.0
531,,"2221 Eastmont Way W, Seattle, WA 98199",Other,2014.0,4,2.0,3217.0,5,8.2,2650.0,684990.0,0,0,5700.0
532,,"8409 5th Ave NE #02 8409 5th Ave NE Apt 2, Seattle, WA 98115",Apartment,2014.0,1,1.0,754.0,3,7.67,2650.0,684990.0,0,0,1449.0
536,,"556 Prospect St, Seattle, WA 98109",Apartment,2014.0,2,2.0,747.0,5,8.0,2650.0,684990.0,0,2,2250.0
537,,"1522 NE 175th St Unit 206, Shoreline, WA 98155",Condo/Townhome/Row Home/Co-Op,2014.0,2,2.0,857.0,4,6.25,2395.0,642500.0,0,0,1595.0
540,,"715 Nob Hill Ave N. 715 Nob Hill Ave N, Seattle, WA 98109",Apartment,2014.0,1,1.0,700.0,4,8.5,2650.0,684990.0,1,0,1895.0
541,Parla Apartments,"9176 Holman Rd NW, Seattle, WA 98117",Apartment,2017.0,0,1.0,507.0,5,7.2,2650.0,684990.0,45,0,1460.0
542,Parla Apartments,"9176 Holman Rd NW, Seattle, WA 98117",Apartment,2017.0,1,1.0,763.0,5,7.2,2650.0,684990.0,45,0,1835.0
543,Parla Apartments,"9176 Holman Rd NW, Seattle, WA 98117",Apartment,2017.0,1,1.0,716.0,5,7.2,2650.0,684990.0,45,0,1800.0
544,Parla Apartments,"9176 Holman Rd NW, Seattle, WA 98117",Apartment,2017.0,2,2.0,1007.0,5,7.2,2650.0,684990.0,45,0,2455.0
545,,"10725 Greenwood Ave N #203 10725 Greenwood Ave N Apt 203, Seattle, WA 98133",Apartment,2014.0,2,2.0,1190.0,4,4.75,2650.0,684990.0,1,0,1899.0
546,Sheridan Apartments,"2011 5th Ave, Seattle, WA 98121",Apartment,1914.0,0,1.0,340.0,4,4.75,2650.0,684990.0,14,0,1200.0
547,Sheridan Apartments,"2011 5th Ave, Seattle, WA 98121",Apartment,1914.0,0,1.0,550.0,4,4.75,2650.0,684990.0,14,0,1200.0
548,Sheridan Apartments,"2011 5th Ave, Seattle, WA 98121",Apartment,1914.0,1,1.0,600.0,4,4.75,2650.0,684990.0,14,0,1300.0
549,Sheridan Apartments,"2011 5th Ave, Seattle, WA 98121",Apartment,1914.0,1,1.0,650.0,4,4.75,2650.0,684990.0,14,0,1500.0
550,,"1504 NE 62nd-Main, Seattle, WA 98115",Single Family Home,2014.0,2,1.0,1230.0,5,8.4,2650.0,684990.0,0,2,2996.0
551,Collage,"3606 Woodland Park Ave N, Seattle, WA 98103",Apartment,2013.0,1,1.0,465.0,5,8.0,2650.0,684990.0,29,0,1575.0
552,,"6209 1/2 15th Ave NW 6209 1/2 15th Ave NW, Seattle, WA 98107",Apartment,2014.0,1,1.0,702.0,5,7.4,2650.0,684990.0,1,0,1445.0
553,,"2229 42nd Ave. SW 2229 42nd Ave SW, Seattle, WA 98116",Apartment,1965.0,1,1.0,675.0,5,6.6,2650.0,684990.0,0,0,1445.0
554,,"2229 42nd Ave. SW 2229 42nd Ave SW, Seattle, WA 98116",Apartment,1965.0,1,1.0,725.0,5,6.6,2650.0,684990.0,0,0,1545.0
555,,"1531 NW 61st St. 1531 NW 61st St, Seattle, WA 98107",Apartment,2014.0,2,2.0,990.0,5,7.4,2650.0,684990.0,0,0,2300.0
556,,"2801, 2810, 2811 E Yesler Way 2811 E Yesler Way, Seattle, WA 98122",Apartment,1964.0,2,1.0,727.0,6,5.0,2650.0,684990.0,1,0,1895.0
557,Twelve at U District,"4535 12th Ave NE, Seattle, WA 98105",Apartment,2014.0,1,1.0,925.0,5,8.0,2650.0,684990.0,36,0,2579.0
558,Twelve at U District,"4535 12th Ave NE, Seattle, WA 98105",Apartment,2014.0,2,2.0,1075.0,5,8.0,2650.0,684990.0,36,0,1524.0
559,Twelve at U District,"4535 12th Ave NE, Seattle, WA 98105",Apartment,2014.0,2,2.0,961.0,5,8.0,2650.0,684990.0,36,0,1394.0
560,Twelve at U District,"4535 12th Ave NE, Seattle, WA 98105",Apartment,2014.0,2,2.0,872.0,5,8.0,2650.0,684990.0,36,0,1434.0
561,,"6547 4th Ave NE 6547 4th Ave NE, Seattle, WA 98115",Apartment,2014.0,0,1.0,500.0,4,8.25,2650.0,684990.0,0,0,1295.0
563,,"1911 E. Roy St. 1911 E Roy St, Seattle, WA 98112",Apartment,1909.0,1,1.0,486.0,4,3.5,2650.0,684990.0,1,0,1395.0
564,,"11300 1st Ave NE Apt 122, Seattle, WA 98125",Single Family Home,2014.0,2,2.0,1184.0,5,5.6,2650.0,684990.0,0,0,2150.0
565,,"807 N 40th Street 807 N 40th St, Seattle, WA 98103",Apartment,2014.0,1,1.0,725.0,5,7.8,2650.0,684990.0,0,0,1465.0
566,,"10519 1/2 24th Ave NE, Seattle, WA 98125",Single Family Home,2014.0,2,1.0,745.0,5,5.6,2650.0,684990.0,0,0,1495.0
568,,"503 E Thomas St 503 E Thomas St, Seattle, WA 98102",Apartment,2014.0,1,1.0,560.0,3,3.33,2650.0,684990.0,1,0,1550.0
570,,"8505B 18th Ave NW, Seattle, WA 98117",Single Family Home,2014.0,2,2.0,1250.0,5,7.2,2650.0,684990.0,0,2,2750.0
571,,"15615 3rd Ave NE, Shoreline, WA 98155",Single Family Home,2014.0,4,2.0,2540.0,5,6.0,2395.0,642500.0,0,2,2495.0
572,,"4857 - Fauntleroy SW 4857 Fauntleroy SW, Seattle, WA 98116",Apartment,2014.0,1,1.0,550.0,5,6.8,2650.0,684990.0,1,0,1399.0
573,,"200 Broadway Ave E, Seattle, WA 98102",Other,2014.0,0,1.0,2892.0,3,3.33,2650.0,684990.0,0,0,10845.0
574,,"1719 NW 57th #B1, B2, 101-205 1719 NW 57th St Apt B1, Seattle, WA 98107",Apartment,2014.0,1,1.0,600.0,5,7.4,2650.0,684990.0,0,0,1295.0
575,,"3938 S Juneau St, Seattle, WA 98118",Single Family Home,2014.0,5,2.0,1810.0,5,4.6,2650.0,684990.0,2,0,2575.0
576,,"648 S 152nd St, Burien, WA 98148",Single Family Home,2014.0,0,1.0,512.0,5,2.8,1795.0,472500.0,0,2,1145.0
577,,"5023 22nd Ave NE Unit A, Seattle, WA 98105",Other,2014.0,2,1.0,920.0,5,8.2,2650.0,684990.0,0,0,1999.0
578,,"8811 2nd Ave NE, Seattle, WA 98115",Other,2014.0,5,2.0,2450.0,3,6.0,2650.0,684990.0,0,0,3950.0
580,Sunrise 11,"20015 Ballinger Way NE, Shoreline, WA 98155",Apartment,2017.0,2,2.0,960.0,4,6.25,2395.0,642500.0,21,0,1800.0
581,Sunrise 11,"20015 Ballinger Way NE, Shoreline, WA 98155",Apartment,2017.0,2,2.0,1000.0,4,6.25,2395.0,642500.0,21,0,1850.0
582,Sunrise 11,"20015 Ballinger Way NE, Shoreline, WA 98155",Apartment,2017.0,2,2.0,980.0,4,6.25,2395.0,642500.0,21,0,1800.0
583,,"2520 32nd Ave. W. 2520 32nd Ave W, Seattle, WA 98199",Apartment,2014.0,2,1.0,870.0,5,8.2,2650.0,684990.0,1,0,1775.0
584,,"2655 14th Ave W 2655 14th Ave W, Seattle, WA 98119",Apartment,2014.0,1,1.0,750.0,5,8.4,2650.0,684990.0,0,0,1295.0
585,,"2655 14th Ave W 2655 14th Ave W, Seattle, WA 98119",Apartment,2014.0,2,1.0,850.0,5,8.4,2650.0,684990.0,0,0,1695.0
586,,"2738 NE 135th St, Seattle, WA 98125",Single Family Home,2014.0,1,1.0,1030.0,5,6.2,2650.0,684990.0,1,1,800.0
588,Vive Apartments,"1516 NW 51st St, Seattle, WA 98107",Apartment,2016.0,0,1.0,346.0,5,7.4,2650.0,684990.0,46,1,1540.0
