,Name,Type,Address,Built,Room Type,Bath,Sqft,Price,Number of Schools,Average School Rating,Median Rental Price,Median Listing Price,Community Features,Unit Features,url
90,Twelve at U District,Apartment,"4535 12th Ave NE, Seattle, WA 98105",2014,2-bedroom,2.0,961.0,1394.0,5,8.0,2650.0,684990.0,"['2 seperate master suites', 'Arcade', 'BBQ/Picnic Area', 'Balcony', 'Balcony, Top Floor, Faces Courtyard', 'Bay Window', 'Bike Shop And Storage', 'Cable Ready', 'Cats Allowed', 'Chill spaces with WiFi', 'Coffee Bar', 'Controlled Access', 'Controlled Access Building', 'Corner Location', 'Dogs Under 40 Pounds Allowed', 'Eat-in Kitchen', 'Elevator', 'Energy Star Certified', 'Facing Courtyard', 'Fitness Center', 'Freezer', 'Fully Equipped Fitness Center', 'Gated', 'Gear Wall', 'Grill', 'Hardwood Floors', 'Heating', 'High Speed Internet Access', 'Huge Closets', 'Ice Maker', 'Island Kitchen', 'Kitchen', 'Large Walk In Closet', 'Leed Certified Building (MbIII)', 'Linen Closet', 'Live Work', 'Located near University of Washington', 'Maintenance on site', 'Multi Use Room', 'On major bus routes', 'On-Site Retail', 'On-Site Retail', 'Online Services', 'Oven', 'Package Service', 'Pet Care', 'Property Manager on Site', 'Recreation Room', 'Recycling', 'Recycling Chutes Located Throughout', 'Small Dogs Allowed', 'Smoke Free', 'Smoke-Free Community', 'Social Events', 'Stainless Steel Appliances', 'Storage Space', 'The Hive - A Shared Social Project Space', 'Tub/Shower', 'Two Community Courtyards', 'Two Rooftop Green Spaces With BBQ Grills', 'UWash', 'Views', 'Vinyl Flooring', 'Walk-In Closets', 'Walkers Paradise, 100 Walk Score', 'Washer/Dryer', 'Washer/Dryer in every apartment', 'Wheelchair Accessible (Rooms)', 'city view', 'customizable closets', 'triple glass sliding door', 'walk in closets', 'walk-in closets']","['Cable or Satellite TV', 'Courtyard', 'Disability Access', 'Dishwasher', 'Disposal', 'Dryer', 'Microwave', 'Patio/Balcony', 'Refrigerator', 'View']",https://www.realtor.com/realestateandhomes-detail/4535-12th-Ave-NE_Seattle_WA_98105_M19888-60226
91,Twelve at U District,Apartment,"4535 12th Ave NE, Seattle, WA 98105",2014,2-bedroom,2.0,872.0,1434.0,5,8.0,2650.0,684990.0,"['2 seperate master suites', 'Arcade', 'BBQ/Picnic Area', 'Balcony', 'Balcony, Top Floor, Faces Courtyard', 'Bay Window', 'Bike Shop And Storage', 'Cable Ready', 'Cats Allowed', 'Chill spaces with WiFi', 'Coffee Bar', 'Controlled Access', 'Controlled Access Building', 'Corner Location', 'Dogs Under 40 Pounds Allowed', 'Eat-in Kitchen', 'Elevator', 'Energy Star Certified', 'Facing Courtyard', 'Fitness Center', 'Freezer', 'Fully Equipped Fitness Center', 'Gated', 'Gear Wall', 'Grill', 'Hardwood Floors', 'Heating', 'High Speed Internet Access', 'Huge Closets', 'Ice Maker', 'Island Kitchen', 'Kitchen', 'Large Walk In Closet', 'Leed Certified Building (MbIII)', 'Linen Closet', 'Live Work', 'Located near University of Washington', 'Maintenance on site', 'Multi Use Room', 'On major bus routes', 'On-Site Retail', 'On-Site Retail', 'Online Services', 'Oven', 'Package Service', 'Pet Care', 'Property Manager on Site', 'Recreation Room', 'Recycling', 'Recycling Chutes Located Throughout', 'Small Dogs Allowed', 'Smoke Free', 'Smoke-Free Community', 'Social Events', 'Stainless Steel Appliances', 'Storage Space', 'The Hive - A Shared Social Project Space', 'Tub/Shower', 'Two Community Courtyards', 'Two Rooftop Green Spaces With BBQ Grills', 'UWash', 'Views', 'Vinyl Flooring', 'Walk-In Closets', 'Walkers Paradise, 100 Walk Score', 'Washer/Dryer', 'Washer/Dryer in every apartment', 'Wheelchair Accessible (Rooms)', 'city view', 'customizable closets', 'triple glass sliding door', 'walk in closets', 'walk-in closets']","['Cable or Satellite TV', 'Courtyard', 'Disability Access', 'Dishwasher', 'Disposal', 'Dryer', 'Microwave', 'Patio/Balcony', 'Refrigerator', 'View']",https://www.realtor.com/realestateandhomes-detail/4535-12th-Ave-NE_Seattle_WA_98105_M19888-60226
92,,Apartment,"6547 4th Ave NE 6547 4th Ave NE, Seattle, WA 98115",,studio,1.0,500.0,1295.0,4,8.25,2650.0,684990.0,,,https://www.realtor.com/realestateandhomes-detail/6547-4th-Ave-NE_Seattle_WA_98115_M13246-05928
93,,Apartment,"1911 E. Roy St. 1911 E Roy St, Seattle, WA 98112",1909,1-bedroom,1.0,0.0,1495.0,4,3.5,2650.0,684990.0,"['Cats Allowed', '']",,https://www.realtor.com/realestateandhomes-detail/1911-E-Roy-St_Seattle_WA_98112_M21395-83050
94,,Apartment,"1911 E. Roy St. 1911 E Roy St, Seattle, WA 98112",1909,1-bedroom,1.0,486.0,1395.0,4,3.5,2650.0,684990.0,"['Cats Allowed', '']",,https://www.realtor.com/realestateandhomes-detail/1911-E-Roy-St_Seattle_WA_98112_M21395-83050
95,,Single Family Home,"11300 1st Ave NE Apt 122, Seattle, WA 98125",,2-bedroom,2.0,1184.0,2150.0,5,5.6,2650.0,684990.0,,,https://www.realtor.com/realestateandhomes-detail/11300-1st-Ave-NE-Apt-122_Seattle_WA_98125_M12263-08003
96,,Apartment,"807 N 40th Street 807 N 40th St, Seattle, WA 98103",,1-bedroom,1.0,725.0,1465.0,5,7.8,2650.0,684990.0,,,https://www.realtor.com/realestateandhomes-detail/807-N-40th-St_Seattle_WA_98103_M22573-23831
97,,Single Family Home,"10519 1/2 24th Ave NE, Seattle, WA 98125",,2-bedroom,1.0,745.0,1495.0,5,5.6,2650.0,684990.0,,,https://www.realtor.com/realestateandhomes-detail/10519-1-2-24th-Ave-NE_Seattle_WA_98125_M24432-53797
98,,Apartment,"1711 E Olive Way, Seattle, WA 98102",,1-bedroom,1.0,,900.0,3,3.33,2650.0,684990.0,,,https://www.realtor.com/realestateandhomes-detail/1711-E-Olive-Way_Seattle_WA_98102_M21953-27823
99,,Apartment,"503 E Thomas St 503 E Thomas St, Seattle, WA 98102",,1-bedroom,1.0,560.0,1550.0,3,3.33,2650.0,684990.0,"['Cats Allowed', '']",,https://www.realtor.com/realestateandhomes-detail/503-E-Thomas-St_Seattle_WA_98102_M10604-77708
100,,Other,"129 N 59th St, Seattle, WA 98103",,5-bedroom,,3300.0,4500.0,6,8.0,2650.0,684990.0,,,https://www.realtor.com/realestateandhomes-detail/129-N-59th-St_Seattle_WA_98103_M24157-62876
101,,Single Family Home,"8505B 18th Ave NW, Seattle, WA 98117",,2-bedroom,2.0,1250.0,2750.0,5,7.2,2650.0,684990.0,,Pets OK,https://www.realtor.com/realestateandhomes-detail/8505B-18th-Ave-NW_Seattle_WA_98117_M14572-56419
102,,Single Family Home,"15615 3rd Ave NE, Shoreline, WA 98155",,4-bedroom,2.0,2540.0,2495.0,5,6.0,2395.0,642500.0,,Pets OK,https://www.realtor.com/realestateandhomes-detail/15615-3rd-Ave-NE_Shoreline_WA_98155_M11513-77351
103,,Apartment,"4857 - Fauntleroy SW 4857 Fauntleroy SW, Seattle, WA 98116",,1-bedroom,1.0,550.0,1399.0,5,6.8,2650.0,684990.0,"['Cats Allowed', '']",,https://www.realtor.com/realestateandhomes-detail/4857-Fauntleroy-SW_Seattle_WA_98116_M22544-91619
104,,Other,"200 Broadway Ave E, Seattle, WA 98102",,0-bedroom,1.0,2892.0,10845.0,3,3.33,2650.0,684990.0,,,https://www.realtor.com/realestateandhomes-detail/200-Broadway-E_Seattle_WA_98102_M17940-67936
105,,Apartment,"1719 NW 57th #B1, B2, 101-205 1719 NW 57th St Apt B1, Seattle, WA 98107",,1-bedroom,1.0,600.0,1295.0,5,7.4,2650.0,684990.0,,,https://www.realtor.com/realestateandhomes-detail/1719-NW-57th-St-Apt-B1_Seattle_WA_98107_M14375-33840
106,,Single Family Home,"3938 S Juneau St, Seattle, WA 98118",,5-bedroom,2.0,1810.0,2575.0,5,4.6,2650.0,684990.0,"['Cats Allowed', 'Dogs Allowed']",,https://www.realtor.com/realestateandhomes-detail/3938-S-Juneau-St_Seattle_WA_98118_M18340-87186
107,,Single Family Home,"648 S 152nd St, Burien, WA 98148",,0-bedroom,1.0,512.0,1145.0,5,2.8,1795.0,472500.0,,Pets OK,https://www.realtor.com/realestateandhomes-detail/648-S-152nd-St_Burien_WA_98148_M15463-15541
108,,Other,"5023 22nd Ave NE Unit A, Seattle, WA 98105",,2-bedroom,1.0,920.0,1999.0,5,8.2,2650.0,684990.0,,,https://www.realtor.com/realestateandhomes-detail/5023-22nd-Ave-NE-A_Seattle_WA_98105_M18167-00803
109,,Other,"8811 2nd Ave NE, Seattle, WA 98115",,5-bedroom,2.0,2450.0,3950.0,3,6.0,2650.0,684990.0,,,https://www.realtor.com/realestateandhomes-detail/8811-2nd-Ave-NE_Seattle_WA_98115_M12632-58851
110,,Single Family Home,"12532 26th Ave NE Apt B, Seattle, WA 98125",,3-bedroom,,1500.0,2595.0,6,5.83,2650.0,684990.0,,Pets OK,https://www.realtor.com/realestateandhomes-detail/12532-26th-Ave-NE-Apt-B_Seattle_WA_98125_M24460-02858
111,Sunrise 11,Apartment,"20015 Ballinger Way NE, Shoreline, WA 98155",2017,2-bedroom,2.0,960.0,1800.0,4,6.25,2395.0,642500.0,"['24 Hour Availability', 'Cable Ready', 'Cardio Machines', 'Carpet', 'Cats Allowed', 'Dogs Allowed', 'Elevator', 'Fitness Center', 'Flat Monthly Rate Utilities', 'Free Weights', 'Granite Countertops', 'Heating', 'High Speed Internet Access', 'Kitchen', 'Maintenance on site', 'Office', 'Property Manager on Site', 'Range', 'Stainless Steel Appliances', 'Tub/Shower', 'Views', 'Vinyl Flooring', 'Washer/Dryer', 'Weight Machines']","['Cable or Satellite TV', 'Dishwasher', 'Disposal', 'Dryer', 'Microwave', 'Refrigerator', 'View', 'Window Coverings']",https://www.realtor.com/realestateandhomes-detail/20015-Ballinger-Way-NE_Shoreline_WA_98155_M20906-67387
112,Sunrise 11,Apartment,"20015 Ballinger Way NE, Shoreline, WA 98155",2017,2-bedroom,2.0,1000.0,1850.0,4,6.25,2395.0,642500.0,"['24 Hour Availability', 'Cable Ready', 'Cardio Machines', 'Carpet', 'Cats Allowed', 'Dogs Allowed', 'Elevator', 'Fitness Center', 'Flat Monthly Rate Utilities', 'Free Weights', 'Granite Countertops', 'Heating', 'High Speed Internet Access', 'Kitchen', 'Maintenance on site', 'Office', 'Property Manager on Site', 'Range', 'Stainless Steel Appliances', 'Tub/Shower', 'Views', 'Vinyl Flooring', 'Washer/Dryer', 'Weight Machines']","['Cable or Satellite TV', 'Dishwasher', 'Disposal', 'Dryer', 'Microwave', 'Refrigerator', 'View', 'Window Coverings']",https://www.realtor.com/realestateandhomes-detail/20015-Ballinger-Way-NE_Shoreline_WA_98155_M20906-67387
113,Sunrise 11,Apartment,"20015 Ballinger Way NE, Shoreline, WA 98155",2017,2-bedroom,2.0,980.0,1800.0,4,6.25,2395.0,642500.0,"['24 Hour Availability', 'Cable Ready', 'Cardio Machines', 'Carpet', 'Cats Allowed', 'Dogs Allowed', 'Elevator', 'Fitness Center', 'Flat Monthly Rate Utilities', 'Free Weights', 'Granite Countertops', 'Heating', 'High Speed Internet Access', 'Kitchen', 'Maintenance on site', 'Office', 'Property Manager on Site', 'Range', 'Stainless Steel Appliances', 'Tub/Shower', 'Views', 'Vinyl Flooring', 'Washer/Dryer', 'Weight Machines']","['Cable or Satellite TV', 'Dishwasher', 'Disposal', 'Dryer', 'Microwave', 'Refrigerator', 'View', 'Window Coverings']",https://www.realtor.com/realestateandhomes-detail/20015-Ballinger-Way-NE_Shoreline_WA_98155_M20906-67387
114,,Apartment,"2520 32nd Ave. W. 2520 32nd Ave W, Seattle, WA 98199",,2-bedroom,1.0,870.0,1775.0,5,8.2,2650.0,684990.0,"['Cats Allowed', '']",,https://www.realtor.com/realestateandhomes-detail/2520-32nd-Ave-W_Seattle_WA_98199_M10634-82951
115,,Apartment,"2655 14th Ave W 2655 14th Ave W, Seattle, WA 98119",,1-bedroom,1.0,750.0,1295.0,5,8.4,2650.0,684990.0,,,https://www.realtor.com/realestateandhomes-detail/2655-14th-Ave-W_Seattle_WA_98119_M21157-32845
116,,Apartment,"2655 14th Ave W 2655 14th Ave W, Seattle, WA 98119",,2-bedroom,1.0,850.0,1695.0,5,8.4,2650.0,684990.0,,,https://www.realtor.com/realestateandhomes-detail/2655-14th-Ave-W_Seattle_WA_98119_M21157-32845
117,,Single Family Home,"2738 NE 135th St, Seattle, WA 98125",,1-bedroom,1.0,1030.0,800.0,5,6.2,2650.0,684990.0,"['Parking', '']","['Dishwasher', 'Fireplace', 'Hardwood Floors', 'Patio/Balcony', 'Storage', 'Washer/Dryer in unit']",https://www.realtor.com/realestateandhomes-detail/2738-NE-135th-St_Seattle_WA_98125_M14853-38311
118,,Single Family Home,"5421 15th Ave SW, Seattle, WA 98106",,5-bedroom,,2925.0,3400.0,5,5.8,2650.0,684990.0,,Pets OK,https://www.realtor.com/realestateandhomes-detail/5421-15th-Ave-SW_Seattle_WA_98106_M29959-51717
119,Vive Apartments,Apartment,"1516 NW 51st St, Seattle, WA 98107",2016,studio,1.0,346.0,1540.0,5,7.4,2650.0,684990.0,"['Accent Walls', 'Accent walls and Berber carpeting', 'Barbecue Area', 'Barbecue/Grill', 'Berber carpeting', 'Bike Parking & Storage', 'Bike Storage', 'Bike Storage', 'Billiard Table', 'Cable Ready', 'Car Charging Station', 'Car charging stations', 'Carpet', 'Cats Allowed', 'Ceiling Fans', 'Coffee Bar', 'Composting', 'Controlled Access', 'Deck', 'Disposal Chutes', 'Double Pane Windows', 'Dry Cleaning Service', 'Fire pit', 'Freezer', 'Gameroom', 'Gated', 'Granite Countertops', 'Grill', 'Hardwood Floors', 'Heating', 'High Speed Internet Access', 'Ice Maker', 'Ice machine', 'Intercom', 'Kegerator', 'Kitchen', 'Large Dogs Allowed', 'Laundry Service', 'Online Services', 'Oven', 'Pantry', 'Parking Security', 'Ping pong table', 'Planned Social Activities', 'Pre-wired for high speed cable and internet', 'Property Manager on Site', 'Range', 'Recycling', 'Renters Insurance Program', 'Rooftop Lounge', 'Rooftop deck', 'Shuffle Board', 'Smoke Free', 'Sprinkler System', 'Stainless Steel Appliances', 'Stainless Steel Appliances', 'Sundeck', 'Trash Compactor', 'Tub/Shower', 'USB chargers', 'USB charging outlets', 'Views', 'Vinyl Flooring', 'Walk-In Closets', 'Washer, Dryer, & Dishwasher', 'Washer/Dryer', 'Wheelchair Accessible (Rooms)', 'Wi-Fi']","['Air Conditioning', 'Cable or Satellite TV', 'Ceiling Fan', 'Disability Access', 'Dishwasher', 'Disposal', 'Dryer', 'Microwave', 'Refrigerator', 'View', 'Window Coverings']",https://www.realtor.com/realestateandhomes-detail/1516-NW-51st-St_Seattle_WA_98107_M10504-78755
120,Vive Apartments,Apartment,"1516 NW 51st St, Seattle, WA 98107",2016,1-bedroom,1.0,590.0,1895.0,5,7.4,2650.0,684990.0,"['Accent Walls', 'Accent walls and Berber carpeting', 'Barbecue Area', 'Barbecue/Grill', 'Berber carpeting', 'Bike Parking & Storage', 'Bike Storage', 'Bike Storage', 'Billiard Table', 'Cable Ready', 'Car Charging Station', 'Car charging stations', 'Carpet', 'Cats Allowed', 'Ceiling Fans', 'Coffee Bar', 'Composting', 'Controlled Access', 'Deck', 'Disposal Chutes', 'Double Pane Windows', 'Dry Cleaning Service', 'Fire pit', 'Freezer', 'Gameroom', 'Gated', 'Granite Countertops', 'Grill', 'Hardwood Floors', 'Heating', 'High Speed Internet Access', 'Ice Maker', 'Ice machine', 'Intercom', 'Kegerator', 'Kitchen', 'Large Dogs Allowed', 'Laundry Service', 'Online Services', 'Oven', 'Pantry', 'Parking Security', 'Ping pong table', 'Planned Social Activities', 'Pre-wired for high speed cable and internet', 'Property Manager on Site', 'Range', 'Recycling', 'Renters Insurance Program', 'Rooftop Lounge', 'Rooftop deck', 'Shuffle Board', 'Smoke Free', 'Sprinkler System', 'Stainless Steel Appliances', 'Stainless Steel Appliances', 'Sundeck', 'Trash Compactor', 'Tub/Shower', 'USB chargers', 'USB charging outlets', 'Views', 'Vinyl Flooring', 'Walk-In Closets', 'Washer, Dryer, & Dishwasher', 'Washer/Dryer', 'Wheelchair Accessible (Rooms)', 'Wi-Fi']","['Air Conditioning', 'Cable or Satellite TV', 'Ceiling Fan', 'Disability Access', 'Dishwasher', 'Disposal', 'Dryer', 'Microwave', 'Refrigerator', 'View', 'Window Coverings']",https://www.realtor.com/realestateandhomes-detail/1516-NW-51st-St_Seattle_WA_98107_M10504-78755
121,Vive Apartments,Apartment,"1516 NW 51st St, Seattle, WA 98107",2016,1-bedroom,1.0,578.0,1910.0,5,7.4,2650.0,684990.0,"['Accent Walls', 'Accent walls and Berber carpeting', 'Barbecue Area', 'Barbecue/Grill', 'Berber carpeting', 'Bike Parking & Storage', 'Bike Storage', 'Bike Storage', 'Billiard Table', 'Cable Ready', 'Car Charging Station', 'Car charging stations', 'Carpet', 'Cats Allowed', 'Ceiling Fans', 'Coffee Bar', 'Composting', 'Controlled Access', 'Deck', 'Disposal Chutes', 'Double Pane Windows', 'Dry Cleaning Service', 'Fire pit', 'Freezer', 'Gameroom', 'Gated', 'Granite Countertops', 'Grill', 'Hardwood Floors', 'Heating', 'High Speed Internet Access', 'Ice Maker', 'Ice machine', 'Intercom', 'Kegerator', 'Kitchen', 'Large Dogs Allowed', 'Laundry Service', 'Online Services', 'Oven', 'Pantry', 'Parking Security', 'Ping pong table', 'Planned Social Activities', 'Pre-wired for high speed cable and internet', 'Property Manager on Site', 'Range', 'Recycling', 'Renters Insurance Program', 'Rooftop Lounge', 'Rooftop deck', 'Shuffle Board', 'Smoke Free', 'Sprinkler System', 'Stainless Steel Appliances', 'Stainless Steel Appliances', 'Sundeck', 'Trash Compactor', 'Tub/Shower', 'USB chargers', 'USB charging outlets', 'Views', 'Vinyl Flooring', 'Walk-In Closets', 'Washer, Dryer, & Dishwasher', 'Washer/Dryer', 'Wheelchair Accessible (Rooms)', 'Wi-Fi']","['Air Conditioning', 'Cable or Satellite TV', 'Ceiling Fan', 'Disability Access', 'Dishwasher', 'Disposal', 'Dryer', 'Microwave', 'Refrigerator', 'View', 'Window Coverings']",https://www.realtor.com/realestateandhomes-detail/1516-NW-51st-St_Seattle_WA_98107_M10504-78755
122,Vive Apartments,Apartment,"1516 NW 51st St, Seattle, WA 98107",2016,1-bedroom,1.0,662.0,2040.0,5,7.4,2650.0,684990.0,"['Accent Walls', 'Accent walls and Berber carpeting', 'Barbecue Area', 'Barbecue/Grill', 'Berber carpeting', 'Bike Parking & Storage', 'Bike Storage', 'Bike Storage', 'Billiard Table', 'Cable Ready', 'Car Charging Station', 'Car charging stations', 'Carpet', 'Cats Allowed', 'Ceiling Fans', 'Coffee Bar', 'Composting', 'Controlled Access', 'Deck', 'Disposal Chutes', 'Double Pane Windows', 'Dry Cleaning Service', 'Fire pit', 'Freezer', 'Gameroom', 'Gated', 'Granite Countertops', 'Grill', 'Hardwood Floors', 'Heating', 'High Speed Internet Access', 'Ice Maker', 'Ice machine', 'Intercom', 'Kegerator', 'Kitchen', 'Large Dogs Allowed', 'Laundry Service', 'Online Services', 'Oven', 'Pantry', 'Parking Security', 'Ping pong table', 'Planned Social Activities', 'Pre-wired for high speed cable and internet', 'Property Manager on Site', 'Range', 'Recycling', 'Renters Insurance Program', 'Rooftop Lounge', 'Rooftop deck', 'Shuffle Board', 'Smoke Free', 'Sprinkler System', 'Stainless Steel Appliances', 'Stainless Steel Appliances', 'Sundeck', 'Trash Compactor', 'Tub/Shower', 'USB chargers', 'USB charging outlets', 'Views', 'Vinyl Flooring', 'Walk-In Closets', 'Washer, Dryer, & Dishwasher', 'Washer/Dryer', 'Wheelchair Accessible (Rooms)', 'Wi-Fi']","['Air Conditioning', 'Cable or Satellite TV', 'Ceiling Fan', 'Disability Access', 'Dishwasher', 'Disposal', 'Dryer', 'Microwave', 'Refrigerator', 'View', 'Window Coverings']",https://www.realtor.com/realestateandhomes-detail/1516-NW-51st-St_Seattle_WA_98107_M10504-78755
123,Urbana,Apartment,"1501 NW 56th St, Seattle, WA 98107",2014,1-bedroom,1.0,714.0,1909.0,5,7.4,2650.0,684990.0,"['Cats Allowed', 'Ceiling Fans', 'Clubhouse', 'Dogs Allowed', 'Fitness Center', 'Gated', 'High Speed Internet Access', 'Package Service', 'Smoke Free', 'Smoke Free Living', 'Storage Space', 'Storage Units', 'Views', 'Walk-In Closets', 'Washer/Dryer']","['Ceiling Fan', 'Dryer', 'View']",https://www.realtor.com/realestateandhomes-detail/1501-NW-56th-St_Seattle_WA_98107_M18943-85345
124,Urbana,Apartment,"1501 NW 56th St, Seattle, WA 98107",2014,1-bedroom,1.0,756.0,2228.0,5,7.4,2650.0,684990.0,"['Cats Allowed', 'Ceiling Fans', 'Clubhouse', 'Dogs Allowed', 'Fitness Center', 'Gated', 'High Speed Internet Access', 'Package Service', 'Smoke Free', 'Smoke Free Living', 'Storage Space', 'Storage Units', 'Views', 'Walk-In Closets', 'Washer/Dryer']","['Ceiling Fan', 'Dryer', 'View']",https://www.realtor.com/realestateandhomes-detail/1501-NW-56th-St_Seattle_WA_98107_M18943-85345
125,Urbana,Apartment,"1501 NW 56th St, Seattle, WA 98107",2014,1-bedroom,1.0,766.0,1916.0,5,7.4,2650.0,684990.0,"['Cats Allowed', 'Ceiling Fans', 'Clubhouse', 'Dogs Allowed', 'Fitness Center', 'Gated', 'High Speed Internet Access', 'Package Service', 'Smoke Free', 'Smoke Free Living', 'Storage Space', 'Storage Units', 'Views', 'Walk-In Closets', 'Washer/Dryer']","['Ceiling Fan', 'Dryer', 'View']",https://www.realtor.com/realestateandhomes-detail/1501-NW-56th-St_Seattle_WA_98107_M18943-85345
126,Urbana,Apartment,"1501 NW 56th St, Seattle, WA 98107",2014,1-bedroom,1.0,510.0,1695.0,5,7.4,2650.0,684990.0,"['Cats Allowed', 'Ceiling Fans', 'Clubhouse', 'Dogs Allowed', 'Fitness Center', 'Gated', 'High Speed Internet Access', 'Package Service', 'Smoke Free', 'Smoke Free Living', 'Storage Space', 'Storage Units', 'Views', 'Walk-In Closets', 'Washer/Dryer']","['Ceiling Fan', 'Dryer', 'View']",https://www.realtor.com/realestateandhomes-detail/1501-NW-56th-St_Seattle_WA_98107_M18943-85345
127,Urbana,Apartment,"1501 NW 56th St, Seattle, WA 98107",2014,1-bedroom,1.0,817.0,2229.0,5,7.4,2650.0,684990.0,"['Cats Allowed', 'Ceiling Fans', 'Clubhouse', 'Dogs Allowed', 'Fitness Center', 'Gated', 'High Speed Internet Access', 'Package Service', 'Smoke Free', 'Smoke Free Living', 'Storage Space', 'Storage Units', 'Views', 'Walk-In Closets', 'Washer/Dryer']","['Ceiling Fan', 'Dryer', 'View']",https://www.realtor.com/realestateandhomes-detail/1501-NW-56th-St_Seattle_WA_98107_M18943-85345
128,Urbana,Apartment,"1501 NW 56th St, Seattle, WA 98107",2014,1-bedroom,1.0,792.0,2202.0,5,7.4,2650.0,684990.0,"['Cats Allowed', 'Ceiling Fans', 'Clubhouse', 'Dogs Allowed', 'Fitness Center', 'Gated', 'High Speed Internet Access', 'Package Service', 'Smoke Free', 'Smoke Free Living', 'Storage Space', 'Storage Units', 'Views', 'Walk-In Closets', 'Washer/Dryer']","['Ceiling Fan', 'Dryer', 'View']",https://www.realtor.com/realestateandhomes-detail/1501-NW-56th-St_Seattle_WA_98107_M18943-85345
129,Urbana,Apartment,"1501 NW 56th St, Seattle, WA 98107",2014,2-bedroom,2.0,1062.0,2653.0,5,7.4,2650.0,684990.0,"['Cats Allowed', 'Ceiling Fans', 'Clubhouse', 'Dogs Allowed', 'Fitness Center', 'Gated', 'High Speed Internet Access', 'Package Service', 'Smoke Free', 'Smoke Free Living', 'Storage Space', 'Storage Units', 'Views', 'Walk-In Closets', 'Washer/Dryer']","['Ceiling Fan', 'Dryer', 'View']",https://www.realtor.com/realestateandhomes-detail/1501-NW-56th-St_Seattle_WA_98107_M18943-85345
130,Urbana,Apartment,"1501 NW 56th St, Seattle, WA 98107",2014,2-bedroom,2.0,1146.0,2945.0,5,7.4,2650.0,684990.0,"['Cats Allowed', 'Ceiling Fans', 'Clubhouse', 'Dogs Allowed', 'Fitness Center', 'Gated', 'High Speed Internet Access', 'Package Service', 'Smoke Free', 'Smoke Free Living', 'Storage Space', 'Storage Units', 'Views', 'Walk-In Closets', 'Washer/Dryer']","['Ceiling Fan', 'Dryer', 'View']",https://www.realtor.com/realestateandhomes-detail/1501-NW-56th-St_Seattle_WA_98107_M18943-85345
131,The Hudson,Apartment,"2450 Aurora Ave N, Seattle, WA 98109",1987,1-bedroom,1.0,580.0,1665.0,5,7.8,2650.0,684990.0,"['5000 SQ. FT 24 Hour Fitness Center.', 'All new Washers and dryers inside home', 'Balcony', 'Barbecue Area', 'Barbecue/Grill', 'Bike Storage', 'Bike storage & bike repair rooms', 'Business Center', 'Cable Ready', 'Cable/Satellite Available', 'Car Charging Station', 'Cardio Machines', 'Carpet', 'Cats Allowed', 'Clubhouse', 'Composting', 'Controlled Access', 'Covered parking', 'Deck', 'Dining Room', 'Disposal Chutes', 'Dogs Allowed', 'Elevator', 'Fitness Center', 'Flexible Lease Term Options', 'Free Weights', 'Freeway Access', 'Full Size Front Loading Washers & Dryers', 'Furnished Units Available', 'Granite Countertops', 'Grill', 'Hardwood Floors', 'Heating', 'High Speed Internet Access', 'Kitchen', 'Large roof-top deck overlooking Lake Union', 'Laundry Facilities', 'Lounge', 'Maintenance on site', 'Off Street Parking', 'Online Services', 'Oven', 'Package Service', 'Picnic Area', 'Pool', 'Premium Lake Union Views!!!!', 'Private deck or terrace', 'Property Manager on Site', 'Public Transportation', 'Range', 'Recycling', 'Recycling', 'Renters Insurance Program', 'Satellite TV', 'Stainless Steel Appliances', 'Sundeck', 'Trash Pickup - Curbside', 'Tub/Shower', 'Views', 'Vinyl Flooring', 'Walk-In Closets', 'Walking/Biking Trails', 'Washer/Dryer', 'Weight Machines', 'Wi-Fi at Pool and Clubhouse', 'Wi-fi access']","['Air Conditioning', 'Cable or Satellite TV', 'Courtyard', 'Dishwasher', 'Disposal', 'Dryer', 'Handrails', 'Microwave', 'Patio/Balcony', 'Refrigerator', 'View', 'Washer/Dryer hookup', 'Window Coverings']",https://www.realtor.com/realestateandhomes-detail/2450-Aurora-Ave-N_Seattle_WA_98109_M28960-22220
132,,Condo/Townhome/Row Home/Co-Op,"2210A 42nd Ave SW, Seattle, WA 98116",,1-bedroom,1.0,700.0,1950.0,5,6.6,2650.0,684990.0,"['Parking', '']","['Furnished Available', 'Patio/Balcony', 'Storage', 'Washer/Dryer in unit']",https://www.realtor.com/realestateandhomes-detail/2210A-42nd-Ave-SW_Seattle_WA_98116_M16808-13066
133,,Condo/Townhome/Row Home/Co-Op,"601 Belmont Ave E, Seattle, WA 98102",,2-bedroom,1.0,919.0,3100.0,3,3.33,2650.0,684990.0,"['Baths Full: 1', 'Baths Half: 0', 'Total Bathrooms: 1.00']",,https://www.realtor.com/realestateandhomes-detail/601-Belmont-Ave-E_Seattle_WA_98102_M15882-88365
